DATE_TIME,TOTAL_SUSPENDED_PARTICULATE
01/14/2018 10:27:00,173.600006104
01/14/2018 10:28:00,228.5
01/14/2018 10:29:00,288.299987793
01/14/2018 10:30:00,141.300003052
01/14/2018 10:31:00,259.100006104
01/14/2018 10:32:00,756.099975586
01/14/2018 10:33:00,400
01/14/2018 10:34:00,235.300003052
01/14/2018 10:35:00,292.600006104
01/14/2018 10:36:00,195.600006104
01/14/2018 10:37:00,347.200012207
01/14/2018 10:38:00,291.200012207
01/14/2018 10:39:00,416.399993896
01/14/2018 10:40:00,372.399993896
01/14/2018 10:41:00,471.100006104
01/14/2018 10:42:00,181.5
01/14/2018 10:43:00,264.399993896
01/14/2018 10:44:00,336
01/14/2018 10:45:00,370.600006104
01/14/2018 10:46:00,2220.10009766
01/14/2018 10:47:00,240.399993896
01/14/2018 10:48:00,254.800003052
01/14/2018 10:49:00,239.699996948
01/14/2018 10:50:00,149.100006104
01/14/2018 10:51:00,174.100006104
01/14/2018 10:52:00,232.600006104
01/14/2018 10:53:00,292.399993896
01/14/2018 10:54:00,247
01/14/2018 10:55:00,181
01/14/2018 10:56:00,167.100006104
01/14/2018 10:57:00,192.800003052
01/14/2018 10:58:00,213.699996948
01/14/2018 10:59:00,201.699996948
01/14/2018 11:00:00,427
01/14/2018 11:01:00,272.799987793
01/14/2018 11:02:00,174.300003052
01/14/2018 11:03:00,190.300003052
01/14/2018 11:04:00,617.099975586
01/14/2018 11:05:00,192.100006104
01/14/2018 11:06:00,187.5
01/14/2018 11:07:00,146.5
01/14/2018 11:08:00,165.5
01/14/2018 11:09:00,186.5
01/14/2018 11:10:00,142.199996948
01/14/2018 11:11:00,290.399993896
01/14/2018 11:12:00,108.800003052
01/14/2018 11:13:00,246.5
01/14/2018 11:14:00,246.300003052
01/14/2018 11:15:00,139.399993896
01/14/2018 11:16:00,213
01/14/2018 11:17:00,275.200012207
01/14/2018 11:18:00,317.5
01/14/2018 11:19:00,162.199996948
01/14/2018 11:20:00,144.100006104
01/14/2018 11:21:00,111.400001526
01/14/2018 11:22:00,302.299987793
01/14/2018 11:23:00,178.600006104
01/14/2018 11:24:00,110.900001526
01/14/2018 11:25:00,165.600006104
01/14/2018 11:26:00,365.600006104
01/14/2018 11:27:00,196.300003052
01/14/2018 11:28:00,53.5
01/14/2018 11:29:00,118.900001526
01/14/2018 11:30:00,150.600006104
01/14/2018 11:31:00,91.6999969482
01/14/2018 11:32:00,313.399993896
01/14/2018 11:33:00,861.299987793
01/14/2018 11:34:00,882.599975586
01/14/2018 11:35:00,120.900001526
01/14/2018 11:36:00,339.700012207
01/14/2018 11:37:00,190.399993896
01/14/2018 11:38:00,856.099975586
01/14/2018 11:39:00,797.5
01/14/2018 11:40:00,153.199996948
01/14/2018 11:41:00,118.599998474
01/14/2018 11:42:00,197.600006104
01/14/2018 11:43:00,224.5
01/14/2018 11:44:00,283.600006104
01/14/2018 11:45:00,832.599975586
01/14/2018 11:46:00,489.5
01/14/2018 11:47:00,840.599975586
01/14/2018 11:48:00,547.099975586
01/14/2018 11:49:00,160.600006104
01/14/2018 11:50:00,235
01/14/2018 11:51:00,254.5
01/14/2018 11:52:00,387.299987793
01/14/2018 11:53:00,299.899993896
01/14/2018 11:54:00,463.100006104
01/14/2018 11:55:00,235.800003052
01/14/2018 11:56:00,149.399993896
01/14/2018 11:57:00,683.799987793
01/14/2018 11:58:00,73
01/14/2018 11:59:00,103.699996948
01/14/2018 12:00:00,312.5
01/14/2018 12:01:00,142
01/14/2018 12:02:00,85.0999984741
01/14/2018 12:03:00,621.599975586
01/14/2018 12:04:00,108.099998474
01/14/2018 12:05:00,487.399993896
01/14/2018 12:06:00,255.600006104
01/14/2018 12:07:00,185.800003052
01/14/2018 12:08:00,166.100006104
01/14/2018 12:09:00,190
01/14/2018 12:10:00,72.3000030518
01/14/2018 12:11:00,55.0999984741
01/14/2018 12:12:00,105.400001526
01/14/2018 12:13:00,52.2999992371
01/14/2018 12:14:00,101.699996948
01/14/2018 12:15:00,236.699996948
01/14/2018 12:16:00,181.100006104
01/14/2018 12:17:00,60.5999984741
01/14/2018 12:18:00,81.3000030518
01/14/2018 12:19:00,67.8000030518
01/14/2018 12:20:00,1080.90002441
01/14/2018 12:21:00,159
01/14/2018 12:22:00,98.0999984741
01/14/2018 12:23:00,241.5
01/14/2018 12:24:00,233
01/14/2018 12:25:00,293.799987793
01/14/2018 12:26:00,71.3000030518
01/14/2018 12:27:00,51.0999984741
01/14/2018 12:28:00,107.199996948
01/14/2018 12:29:00,147.699996948
01/14/2018 12:30:00,295.700012207
01/14/2018 12:31:00,535
01/14/2018 12:32:00,506.899993896
01/14/2018 12:33:00,832.099975586
01/14/2018 12:34:00,139.5
01/14/2018 12:35:00,618.200012207
01/14/2018 12:36:00,291.299987793
01/14/2018 12:37:00,221.300003052
01/14/2018 12:38:00,113.699996948
01/14/2018 12:39:00,298.899993896
01/14/2018 12:40:00,528.599975586
01/14/2018 12:41:00,322.600006104
01/14/2018 12:42:00,436.799987793
01/14/2018 12:43:00,71.9000015259
01/14/2018 12:44:00,133.300003052
01/14/2018 12:45:00,55.5
01/14/2018 12:46:00,675.900024414
01/14/2018 12:47:00,170.699996948
01/14/2018 12:48:00,55.9000015259
01/14/2018 12:49:00,224.600006104
01/14/2018 12:50:00,210.800003052
01/14/2018 12:51:00,115.400001526
01/14/2018 12:52:00,54.5
01/14/2018 12:53:00,104.300003052
01/14/2018 12:54:00,337.200012207
01/14/2018 12:55:00,78.8000030518
01/14/2018 12:56:00,174
01/14/2018 12:57:00,531.400024414
01/14/2018 12:58:00,156.300003052
01/14/2018 12:59:00,383.100006104
01/14/2018 13:00:00,635.400024414
01/14/2018 13:01:00,160.600006104
01/14/2018 13:02:00,131.600006104
01/14/2018 13:03:00,119.699996948
01/14/2018 13:04:00,320.799987793
01/14/2018 13:05:00,75.1999969482
01/14/2018 13:06:00,141.800003052
01/14/2018 13:07:00,140.600006104
01/14/2018 13:08:00,458.100006104
01/14/2018 13:09:00,879.799987793
01/14/2018 13:10:00,258.899993896
01/14/2018 13:11:00,522.900024414
01/14/2018 13:12:00,404.5
01/14/2018 13:13:00,300.799987793
01/14/2018 13:14:00,165.100006104
01/14/2018 13:15:00,424
01/14/2018 13:16:00,309.600006104
01/14/2018 13:17:00,476.299987793
01/14/2018 13:18:00,181.699996948
01/14/2018 13:19:00,341.100006104
01/14/2018 13:20:00,196
01/14/2018 13:21:00,304.100006104
01/14/2018 13:22:00,415.200012207
01/14/2018 13:23:00,454
01/14/2018 13:24:00,61.4000015259
01/14/2018 13:25:00,109.599998474
01/14/2018 13:26:00,336.399993896
01/14/2018 13:27:00,77.8000030518
01/14/2018 13:28:00,207.600006104
01/14/2018 13:29:00,185.300003052
01/14/2018 13:30:00,220.699996948
01/14/2018 13:31:00,175.199996948
01/14/2018 13:32:00,375.100006104
01/14/2018 13:33:00,162.300003052
01/14/2018 13:34:00,348.799987793
01/14/2018 13:35:00,109.400001526
01/14/2018 13:36:00,135.600006104
01/14/2018 13:37:00,139.600006104
01/14/2018 13:38:00,108.900001526
01/14/2018 13:39:00,206.399993896
01/14/2018 13:40:00,291.600006104
01/14/2018 13:41:00,167
01/14/2018 13:42:00,124.300003052
01/14/2018 13:43:00,649.200012207
01/14/2018 13:44:00,273.299987793
01/14/2018 13:45:00,233.800003052
01/14/2018 13:46:00,192.5
01/14/2018 13:47:00,95.0999984741
01/14/2018 13:48:00,131.699996948
01/14/2018 13:49:00,124.199996948
01/14/2018 13:50:00,496.700012207
01/14/2018 13:51:00,524.299987793
01/14/2018 13:52:00,113.900001526
01/14/2018 13:53:00,516.099975586
01/14/2018 13:54:00,213.699996948
01/14/2018 13:55:00,315.200012207
01/14/2018 13:56:00,137.100006104
01/14/2018 13:57:00,105.300003052
01/14/2018 13:58:00,254.5
01/14/2018 13:59:00,178.600006104
01/14/2018 14:00:00,60.7999992371
01/14/2018 14:01:00,262.600006104
01/14/2018 14:02:00,284.600006104
01/14/2018 14:03:00,218.600006104
01/14/2018 14:04:00,185.600006104
01/14/2018 14:05:00,144
01/14/2018 14:06:00,135.899993896
01/14/2018 14:07:00,383.299987793
01/14/2018 14:08:00,391.799987793
01/14/2018 14:09:00,762.200012207
01/14/2018 14:10:00,580.200012207
01/14/2018 14:11:00,436.5
01/14/2018 14:12:00,977
01/14/2018 14:13:00,231.199996948
01/14/2018 14:14:00,183.100006104
01/14/2018 14:15:00,179.300003052
01/14/2018 14:16:00,343
01/14/2018 14:17:00,503.700012207
01/14/2018 14:18:00,543.599975586
01/14/2018 14:19:00,385.299987793
01/14/2018 14:20:00,349.899993896
01/14/2018 14:21:00,311.700012207
01/14/2018 14:22:00,214.399993896
01/14/2018 14:23:00,721.200012207
01/14/2018 14:24:00,357.700012207
01/14/2018 14:25:00,390
01/14/2018 14:26:00,269.399993896
01/14/2018 14:27:00,124.5
01/14/2018 14:28:00,400.200012207
01/14/2018 14:29:00,394.899993896
01/14/2018 14:30:00,545.700012207
01/14/2018 14:31:00,339
01/14/2018 14:32:00,794.099975586
01/14/2018 14:33:00,235.399993896
01/14/2018 14:34:00,378.700012207
01/14/2018 14:35:00,266
01/14/2018 14:36:00,333.899993896
01/14/2018 14:37:00,175.800003052
01/14/2018 14:38:00,158
01/14/2018 14:39:00,176.600006104
01/14/2018 14:40:00,511.200012207
01/14/2018 14:41:00,181.300003052
01/14/2018 14:42:00,355.600006104
01/14/2018 14:43:00,355.600006104
01/14/2018 14:44:00,-999
01/14/2018 14:45:00,-999
01/14/2018 14:46:00,-999
01/14/2018 14:47:00,-999
01/14/2018 14:48:00,-999
01/14/2018 14:49:00,-999
01/14/2018 14:50:00,-999
01/14/2018 14:51:00,-999
01/14/2018 14:52:00,-999
01/14/2018 14:53:00,-999
01/14/2018 14:54:00,-999
01/14/2018 14:55:00,-999
01/14/2018 14:56:00,-999
01/14/2018 14:57:00,-999
01/14/2018 14:58:00,-999
01/14/2018 14:59:00,-999
01/14/2018 15:00:00,-999
01/14/2018 15:01:00,-999
01/14/2018 15:02:00,-999
01/14/2018 15:03:00,-999
01/14/2018 15:04:00,-999
01/14/2018 15:05:00,-999
01/14/2018 15:06:00,-999
01/14/2018 15:07:00,-999
01/14/2018 15:08:00,-999
01/14/2018 15:09:00,-999
01/14/2018 15:10:00,-999
01/14/2018 15:11:00,-999
01/14/2018 15:12:00,-999
01/14/2018 15:13:00,-999
01/14/2018 15:14:00,-999
01/14/2018 15:15:00,-999
01/14/2018 15:16:00,-999
01/14/2018 15:17:00,-999
01/14/2018 15:18:00,-999
01/14/2018 15:19:00,-999
01/14/2018 15:20:00,-999
01/14/2018 15:21:00,-999
01/14/2018 15:22:00,-999
01/14/2018 15:23:00,-999
01/14/2018 15:24:00,-999
01/14/2018 15:25:00,-999
01/14/2018 15:26:00,-999
01/14/2018 15:27:00,-999
01/14/2018 15:28:00,-999
01/14/2018 15:29:00,-999
01/14/2018 15:30:00,-999
01/14/2018 15:31:00,-999
01/14/2018 15:32:00,-999
01/14/2018 15:33:00,-999
01/14/2018 15:34:00,-999
01/14/2018 15:35:00,-999
01/14/2018 15:36:00,-999
01/14/2018 15:37:00,-999
01/14/2018 15:38:00,-999
01/14/2018 15:39:00,-999
01/14/2018 15:40:00,-999
01/14/2018 15:41:00,-999
01/14/2018 15:42:00,-999
01/14/2018 15:43:00,-999
01/14/2018 15:44:00,-999
01/14/2018 15:45:00,-999
01/14/2018 15:46:00,-999
01/14/2018 15:47:00,-999
01/14/2018 15:48:00,-999
01/14/2018 15:49:00,-999
01/14/2018 15:50:00,-999
01/14/2018 15:51:00,-999
01/14/2018 15:52:00,-999
01/14/2018 15:53:00,-999
01/14/2018 15:54:00,-999
01/14/2018 15:55:00,-999
01/14/2018 15:56:00,-999
01/14/2018 15:57:00,-999
01/14/2018 15:58:00,-999
01/14/2018 15:59:00,-999
01/14/2018 16:00:00,-999
01/14/2018 16:01:00,-999
01/14/2018 16:02:00,-999
01/14/2018 16:03:00,-999
01/14/2018 16:04:00,-999
01/14/2018 16:05:00,-999
01/14/2018 16:06:00,-999
01/14/2018 16:07:00,-999
01/14/2018 16:08:00,-999
01/14/2018 16:09:00,-999
01/14/2018 16:10:00,-999
01/14/2018 16:11:00,-999
01/14/2018 16:12:00,-999
01/14/2018 16:13:00,-999
01/14/2018 16:14:00,-999
01/14/2018 16:15:00,-999
01/14/2018 16:16:00,-999
01/14/2018 16:17:00,-999
01/14/2018 16:18:00,-999
01/14/2018 16:19:00,-999
01/14/2018 16:20:00,-999
01/14/2018 16:21:00,-999
01/14/2018 16:22:00,-999
01/14/2018 16:23:00,-999
01/14/2018 16:24:00,-999
01/14/2018 16:25:00,-999
01/14/2018 16:26:00,-999
01/14/2018 16:27:00,-999
01/14/2018 16:28:00,-999
01/14/2018 16:29:00,-999
01/14/2018 16:30:00,-999
01/14/2018 16:31:00,-999
01/14/2018 16:32:00,-999
01/14/2018 16:33:00,-999
01/14/2018 16:34:00,-999
01/14/2018 16:35:00,-999
01/14/2018 16:36:00,-999
01/14/2018 16:37:00,-999
01/14/2018 16:38:00,-999
01/14/2018 16:39:00,584.400024414
01/14/2018 16:40:00,341.899993896
01/14/2018 16:41:00,255.699996948
01/14/2018 16:42:00,1150.59997559
01/14/2018 16:43:00,1548.5
01/14/2018 16:44:00,312.100006104
01/14/2018 16:45:00,222.699996948
01/14/2018 16:46:00,138.300003052
01/14/2018 16:47:00,426.399993896
01/14/2018 16:48:00,228.399993896
01/14/2018 16:49:00,541.400024414
01/14/2018 16:50:00,271.299987793
01/14/2018 16:51:00,225.699996948
01/14/2018 16:52:00,158.5
01/14/2018 16:53:00,171
01/14/2018 16:54:00,374.600006104
01/14/2018 16:55:00,134.600006104
01/14/2018 16:56:00,210.5
01/14/2018 16:57:00,329.100006104
01/14/2018 16:58:00,141
01/14/2018 16:59:00,248.100006104
01/14/2018 17:00:00,1781.90002441
01/14/2018 17:01:00,509.600006104
01/14/2018 17:02:00,237.600006104
01/14/2018 17:03:00,168.5
01/14/2018 17:04:00,437.5
01/14/2018 17:05:00,313.100006104
01/14/2018 17:06:00,391.100006104
01/14/2018 17:07:00,332.700012207
01/14/2018 17:08:00,173.699996948
01/14/2018 17:09:00,171
01/14/2018 17:10:00,1292.09997559
01/14/2018 17:11:00,381.200012207
01/14/2018 17:12:00,156.899993896
01/14/2018 17:13:00,543.599975586
01/14/2018 17:14:00,566.5
01/14/2018 17:15:00,225.800003052
01/14/2018 17:16:00,193.199996948
01/14/2018 17:17:00,239.5
01/14/2018 17:18:00,218.399993896
01/14/2018 17:19:00,175
01/14/2018 17:20:00,274.5
01/14/2018 17:21:00,383.5
01/14/2018 17:22:00,243.899993896
01/14/2018 17:23:00,159.899993896
01/14/2018 17:24:00,133.699996948
01/14/2018 17:25:00,357.5
01/14/2018 17:26:00,450.100006104
01/14/2018 17:27:00,86.3000030518
01/14/2018 17:28:00,133.699996948
01/14/2018 17:29:00,372.100006104
01/14/2018 17:30:00,411.5
01/14/2018 17:31:00,75.8000030518
01/14/2018 17:32:00,181.100006104
01/14/2018 17:33:00,341.700012207
01/14/2018 17:34:00,87.0999984741
01/14/2018 17:35:00,551.799987793
01/14/2018 17:36:00,112.099998474
01/14/2018 17:37:00,223.399993896
01/14/2018 17:38:00,269.299987793
01/14/2018 17:39:00,655.299987793
01/14/2018 17:40:00,174.399993896
01/14/2018 17:41:00,249.399993896
01/14/2018 17:42:00,368.100006104
01/14/2018 17:43:00,276.5
01/14/2018 17:44:00,232.399993896
01/14/2018 17:45:00,173.699996948
01/14/2018 17:46:00,97
01/14/2018 17:47:00,154.399993896
01/14/2018 17:48:00,211
01/14/2018 17:49:00,288.799987793
01/14/2018 17:50:00,93.5999984741
01/14/2018 17:51:00,129
01/14/2018 17:52:00,347
01/14/2018 17:53:00,100.5
01/14/2018 17:54:00,192.100006104
01/14/2018 17:55:00,208.300003052
01/14/2018 17:56:00,294.200012207
01/14/2018 17:57:00,111.599998474
01/14/2018 17:58:00,129.399993896
01/14/2018 17:59:00,183.899993896
01/14/2018 18:00:00,114.400001526
01/14/2018 18:01:00,100.599998474
01/14/2018 18:02:00,104.400001526
01/14/2018 18:03:00,199.600006104
01/14/2018 18:04:00,184.899993896
01/14/2018 18:05:00,99
01/14/2018 18:06:00,150.699996948
01/14/2018 18:07:00,260.5
01/14/2018 18:08:00,226
01/14/2018 18:09:00,305.899993896
01/14/2018 18:10:00,277.299987793
01/14/2018 18:11:00,277.399993896
01/14/2018 18:12:00,263.600006104
01/14/2018 18:13:00,261.899993896
01/14/2018 18:14:00,210.600006104
01/14/2018 18:15:00,248.600006104
01/14/2018 18:16:00,136.5
01/14/2018 18:17:00,356.600006104
01/14/2018 18:18:00,174.199996948
01/14/2018 18:19:00,180.800003052
01/14/2018 18:20:00,207
01/14/2018 18:21:00,181.699996948
01/14/2018 18:22:00,161.699996948
01/14/2018 18:23:00,199.600006104
01/14/2018 18:24:00,128.800003052
01/14/2018 18:25:00,205.699996948
01/14/2018 18:26:00,231.199996948
01/14/2018 18:27:00,169.699996948
01/14/2018 18:28:00,225.899993896
01/14/2018 18:29:00,245.300003052
01/14/2018 18:30:00,139.300003052
01/14/2018 18:31:00,177.199996948
01/14/2018 18:32:00,129
01/14/2018 18:33:00,145.5
01/14/2018 18:34:00,169.300003052
01/14/2018 18:35:00,202.699996948
01/14/2018 18:36:00,147.699996948
01/14/2018 18:37:00,224.800003052
01/14/2018 18:38:00,103.300003052
01/14/2018 18:39:00,139.300003052
01/14/2018 18:40:00,93.8000030518
01/14/2018 18:41:00,208.100006104
01/14/2018 18:42:00,197.300003052
01/14/2018 18:43:00,308.100006104
01/14/2018 18:44:00,177.800003052
01/14/2018 18:45:00,100.300003052
01/14/2018 18:46:00,102.099998474
01/14/2018 18:47:00,485.100006104
01/14/2018 18:48:00,155.5
01/14/2018 18:49:00,236.600006104
01/14/2018 18:50:00,121.400001526
01/14/2018 18:51:00,141.699996948
01/14/2018 18:52:00,501.200012207
01/14/2018 18:53:00,165.5
01/14/2018 18:54:00,293.100006104
01/14/2018 18:55:00,176.399993896
01/14/2018 18:56:00,120.900001526
01/14/2018 18:57:00,153.300003052
01/14/2018 18:58:00,138.300003052
01/14/2018 18:59:00,129
01/14/2018 19:00:00,110.099998474
01/14/2018 19:01:00,129
01/14/2018 19:02:00,247.300003052
01/14/2018 19:03:00,103.900001526
01/14/2018 19:04:00,99.4000015259
01/14/2018 19:05:00,137
01/14/2018 19:06:00,253.300003052
01/14/2018 19:07:00,189.399993896
01/14/2018 19:08:00,163
01/14/2018 19:09:00,113.199996948
01/14/2018 19:10:00,241.800003052
01/14/2018 19:11:00,154.899993896
01/14/2018 19:12:00,291.899993896
01/14/2018 19:13:00,273.299987793
01/14/2018 19:14:00,146.399993896
01/14/2018 19:15:00,123.099998474
01/14/2018 19:16:00,179.199996948
01/14/2018 19:17:00,202.399993896
01/14/2018 19:18:00,212.5
01/14/2018 19:19:00,110.800003052
01/14/2018 19:20:00,238.199996948
01/14/2018 19:21:00,158.100006104
01/14/2018 19:22:00,196.199996948
01/14/2018 19:23:00,328.200012207
01/14/2018 19:24:00,103.800003052
01/14/2018 19:25:00,177.800003052
01/14/2018 19:26:00,282.5
01/14/2018 19:27:00,364.5
01/14/2018 19:28:00,161.300003052
01/14/2018 19:29:00,179
01/14/2018 19:30:00,153.699996948
01/14/2018 19:31:00,177.399993896
01/14/2018 19:32:00,136.5
01/14/2018 19:33:00,320.200012207
01/14/2018 19:34:00,140.100006104
01/14/2018 19:35:00,113.300003052
01/14/2018 19:36:00,198.300003052
01/14/2018 19:37:00,313.399993896
01/14/2018 19:38:00,141.899993896
01/14/2018 19:39:00,120.900001526
01/14/2018 19:40:00,300.399993896
01/14/2018 19:41:00,167.800003052
01/14/2018 19:42:00,262.5
01/14/2018 19:43:00,159.300003052
01/14/2018 19:44:00,150.199996948
01/14/2018 19:45:00,200
01/14/2018 19:46:00,117.400001526
01/14/2018 19:47:00,113.400001526
01/14/2018 19:48:00,124.099998474
01/14/2018 19:49:00,113.300003052
01/14/2018 19:50:00,87.5
01/14/2018 19:51:00,88
01/14/2018 19:52:00,185.100006104
01/14/2018 19:53:00,91.4000015259
01/14/2018 19:54:00,156.100006104
01/14/2018 19:55:00,133.600006104
01/14/2018 19:56:00,324.399993896
01/14/2018 19:57:00,110.699996948
01/14/2018 19:58:00,248.899993896
01/14/2018 19:59:00,106
01/14/2018 20:00:00,118.599998474
01/14/2018 20:01:00,294.600006104
01/14/2018 20:02:00,331.299987793
01/14/2018 20:03:00,179.699996948
01/14/2018 20:04:00,144.199996948
01/14/2018 20:05:00,166.399993896
01/14/2018 20:06:00,205.899993896
01/14/2018 20:07:00,235
01/14/2018 20:08:00,140.100006104
01/14/2018 20:09:00,140.100006104
01/14/2018 20:10:00,378.299987793
01/14/2018 20:11:00,158.199996948
01/14/2018 20:12:00,159.600006104
01/14/2018 20:13:00,250.100006104
01/14/2018 20:14:00,239.600006104
01/14/2018 20:15:00,206.5
01/14/2018 20:16:00,234.800003052
01/14/2018 20:17:00,124.5
01/14/2018 20:18:00,184.800003052
01/14/2018 20:19:00,137.699996948
01/14/2018 20:20:00,157.800003052
01/14/2018 20:21:00,119.300003052
01/14/2018 20:22:00,149
01/14/2018 20:23:00,131
01/14/2018 20:24:00,135.600006104
01/14/2018 20:25:00,121.199996948
01/14/2018 20:26:00,363.399993896
01/14/2018 20:27:00,151.100006104
01/14/2018 20:28:00,176.699996948
01/14/2018 20:29:00,196.600006104
01/14/2018 20:30:00,346.200012207
01/14/2018 20:31:00,94.4000015259
01/14/2018 20:32:00,169.199996948
01/14/2018 20:33:00,164.800003052
01/14/2018 20:34:00,199.199996948
01/14/2018 20:35:00,100.699996948
01/14/2018 20:36:00,202
01/14/2018 20:37:00,114.099998474
01/14/2018 20:38:00,95.4000015259
01/14/2018 20:39:00,115.5
01/14/2018 20:40:00,87
01/14/2018 20:41:00,109.800003052
01/14/2018 20:42:00,182.300003052
01/14/2018 20:43:00,180.600006104
01/14/2018 20:44:00,312.299987793
01/14/2018 20:45:00,599.799987793
01/14/2018 20:46:00,280.399993896
01/14/2018 20:47:00,329.600006104
01/14/2018 20:48:00,492.899993896
01/14/2018 20:49:00,307.5
01/14/2018 20:50:00,222.399993896
01/14/2018 20:51:00,222.600006104
01/14/2018 20:52:00,153.199996948
01/14/2018 20:53:00,243.5
01/14/2018 20:54:00,236.600006104
01/14/2018 20:55:00,622.299987793
01/14/2018 20:56:00,219.899993896
01/14/2018 20:57:00,303.299987793
01/14/2018 20:58:00,180.300003052
01/14/2018 20:59:00,263.799987793
01/14/2018 21:00:00,271.100006104
01/14/2018 21:01:00,173.199996948
01/14/2018 21:02:00,176.5
01/14/2018 21:03:00,165.300003052
01/14/2018 21:04:00,154.600006104
01/14/2018 21:05:00,161.600006104
01/14/2018 21:06:00,160.899993896
01/14/2018 21:07:00,226.800003052
01/14/2018 21:08:00,256.700012207
01/14/2018 21:09:00,261
01/14/2018 21:10:00,210.300003052
01/14/2018 21:11:00,193.899993896
01/14/2018 21:12:00,186.699996948
01/14/2018 21:13:00,196.600006104
01/14/2018 21:14:00,189.800003052
01/14/2018 21:15:00,192.5
01/14/2018 21:16:00,165.100006104
01/14/2018 21:17:00,337.799987793
01/14/2018 21:18:00,331.799987793
01/14/2018 21:19:00,216.800003052
01/14/2018 21:20:00,165.399993896
01/14/2018 21:21:00,191.199996948
01/14/2018 21:22:00,182.100006104
01/14/2018 21:23:00,200.5
01/14/2018 21:24:00,228.300003052
01/14/2018 21:25:00,165.5
01/14/2018 21:26:00,151.699996948
01/14/2018 21:27:00,193.300003052
01/14/2018 21:28:00,189.399993896
01/14/2018 21:29:00,171.399993896
01/14/2018 21:30:00,167.600006104
01/14/2018 21:31:00,145.300003052
01/14/2018 21:32:00,187.199996948
01/14/2018 21:33:00,198.600006104
01/14/2018 21:34:00,214.5
01/14/2018 21:35:00,143.699996948
01/14/2018 21:36:00,164.899993896
01/14/2018 21:37:00,191.100006104
01/14/2018 21:38:00,166.600006104
01/14/2018 21:39:00,136.300003052
01/14/2018 21:40:00,127.199996948
01/14/2018 21:41:00,131
01/14/2018 21:42:00,150.399993896
01/14/2018 21:43:00,200.699996948
01/14/2018 21:44:00,161.399993896
01/14/2018 21:45:00,153.300003052
01/14/2018 21:46:00,137.100006104
01/14/2018 21:47:00,157
01/14/2018 21:48:00,161.800003052
01/14/2018 21:49:00,225.300003052
01/14/2018 21:50:00,214.199996948
01/14/2018 21:51:00,192.600006104
01/14/2018 21:52:00,199.699996948
01/14/2018 21:53:00,182.699996948
01/14/2018 21:54:00,157.199996948
01/14/2018 21:55:00,170
01/14/2018 21:56:00,154.199996948
01/14/2018 21:57:00,156.399993896
01/14/2018 21:58:00,166.199996948
01/14/2018 21:59:00,158.699996948
01/14/2018 22:00:00,169.399993896
01/14/2018 22:01:00,183.5
01/14/2018 22:02:00,145.899993896
01/14/2018 22:03:00,153.100006104
01/14/2018 22:04:00,168.100006104
01/14/2018 22:05:00,188
01/14/2018 22:06:00,162.199996948
01/14/2018 22:07:00,176.899993896
01/14/2018 22:08:00,355.700012207
01/14/2018 22:09:00,160.899993896
01/14/2018 22:10:00,171.899993896
01/14/2018 22:11:00,187.300003052
01/14/2018 22:12:00,202.600006104
01/14/2018 22:13:00,158.199996948
01/14/2018 22:14:00,147.100006104
01/14/2018 22:15:00,173.600006104
01/14/2018 22:16:00,163.100006104
01/14/2018 22:17:00,143.699996948
01/14/2018 22:18:00,139.399993896
01/14/2018 22:19:00,161.699996948
01/14/2018 22:20:00,163.899993896
01/14/2018 22:21:00,189.800003052
01/14/2018 22:22:00,205.699996948
01/14/2018 22:23:00,196
01/14/2018 22:24:00,157.899993896
01/14/2018 22:25:00,173.899993896
01/14/2018 22:26:00,170.899993896
01/14/2018 22:27:00,209.100006104
01/14/2018 22:28:00,163.5
01/14/2018 22:29:00,163.199996948
01/14/2018 22:30:00,145.100006104
01/14/2018 22:31:00,150.100006104
01/14/2018 22:32:00,153
01/14/2018 22:33:00,147.899993896
01/14/2018 22:34:00,135.699996948
01/14/2018 22:35:00,179.699996948
01/14/2018 22:36:00,227.699996948
01/14/2018 22:37:00,157.899993896
01/14/2018 22:38:00,176.800003052
01/14/2018 22:39:00,153
01/14/2018 22:40:00,165.600006104
01/14/2018 22:41:00,168.899993896
01/14/2018 22:42:00,173.5
01/14/2018 22:43:00,179.699996948
01/14/2018 22:44:00,174.399993896
01/14/2018 22:45:00,170.5
01/14/2018 22:46:00,145
01/14/2018 22:47:00,146.399993896
01/14/2018 22:48:00,124.699996948
01/14/2018 22:49:00,115.599998474
01/14/2018 22:50:00,111.699996948
01/14/2018 22:51:00,158.399993896
01/14/2018 22:52:00,156
01/14/2018 22:53:00,194.800003052
01/14/2018 22:54:00,136
01/14/2018 22:55:00,122.099998474
01/14/2018 22:56:00,127.699996948
01/14/2018 22:57:00,137.300003052
01/14/2018 22:58:00,113.199996948
01/14/2018 22:59:00,126.199996948
01/14/2018 23:00:00,128.199996948
01/14/2018 23:01:00,126.699996948
01/14/2018 23:02:00,151.300003052
01/14/2018 23:03:00,147.699996948
01/14/2018 23:04:00,156.699996948
01/14/2018 23:05:00,165.5
01/14/2018 23:06:00,168.5
01/14/2018 23:07:00,146.600006104
01/14/2018 23:08:00,157.5
01/14/2018 23:09:00,176.100006104
01/14/2018 23:10:00,155.399993896
01/14/2018 23:11:00,163.300003052
01/14/2018 23:12:00,175.899993896
01/14/2018 23:13:00,185.399993896
01/14/2018 23:14:00,196.899993896
01/14/2018 23:15:00,160.399993896
01/14/2018 23:16:00,152.800003052
01/14/2018 23:17:00,144.100006104
