datetime, Max, Min, Average
12/05/2016 16, 58.9000015259, 33.0999984741, 44.77500012715832, 
12/05/2016 17, 65.6999969482, 43.9000015259, 55.01228058128771, 
12/05/2016 18, 93.8000030518, 55.2999992371, 74.33500003815165, 
12/05/2016 19, 120.699996948, 67.4000015259, 93.80000025431167, 
12/05/2016 20, 208.100006104, 79.6999969482, 106.61333312988664, 
12/05/2016 21, 151.5, 64.9000015259, 86.55166613260668, 
12/05/2016 22, 73.6999969482, 63.7999992371, 67.55166714987, 
12/05/2016 23, 87.3000030518, 52.5, 62.993333371485015, 
12/06/2016 00, 79.4000015259, 54.0999984741, 62.77666683196999, 
12/06/2016 01, 73.1999969482, 46.2999992371, 56.018333371474974, 
12/06/2016 02, 56.4000015259, 46, 50.444999949134996, 
12/06/2016 03, 77.1999969482, 53.4000015259, 57.63999977111665, 
12/06/2016 04, 71.8000030518, 49.2000007629, 55.466666857401655, 
12/06/2016 05, 139.300003052, 54.4000015259, 65.84833304087168, 
12/06/2016 06, 114.699996948, 69.1999969482, 83.86166661580002, 
12/06/2016 07, 117.800003052, 88.5999984741, 101.04500007629501, 
12/06/2016 08, 119.400001526, 76.6999969482, 90.77333348594168, 
12/06/2016 09, 100.800003052, 60.7000007629, 83.06833400727503, 
12/06/2016 10, 94.8000030518, 75.4000015259, 84.59999987284165, 
12/06/2016 11, 84.3000030518, 40.0999984741, 62.23333326975834, 
12/06/2016 12, 52.9000015259, 27.8999996185, 36.53166631063167, 
12/06/2016 13, 34.7000007629, 21.6000003815, 28.155000082641653, 
12/06/2016 14, 47.2000007629, 32.7999992371, 40.35263155217543, 
12/06/2016 15, 44.5999984741, 30.2000007629, 35.29166695276667, 
12/06/2016 16, 49.7999992371, 33.4000015259, 43.13500010172333, 
12/06/2016 17, 97.5999984741, 43.2999992371, 60.81000003815002, 
12/06/2016 18, 113.099998474, 71.3000030518, 88.49333394368833, 
12/06/2016 19, 126.5, 92.1999969482, 111.73833312986332, 
12/06/2016 20, 138.699996948, 93.5, 114.25833257033834, 
12/06/2016 21, 135.800003052, 93.3000030518, 113.51999982196666, 
12/06/2016 22, 132.699996948, 70.3000030518, 85.12499987283331, 
12/06/2016 23, 79.6999969482, 60.5999984741, 68.54499963123999, 
12/07/2016 00, 93.6999969482, 60.9000015259, 78.09166634877164, 
12/07/2016 01, 69.6999969482, 51.0999984741, 59.80833320618167, 
12/07/2016 02, 90.4000015259, 52.7000007629, 67.23666636149169, 
12/07/2016 03, 89.6999969482, 53.4000015259, 65.753333473205, 
12/07/2016 04, 77.9000015259, 47.2999992371, 53.62000001270833, 
12/07/2016 05, 204.5, 58.5999984741, 85.63999989827335, 
12/07/2016 06, 153.699996948, 76, 99.28499984739334, 
12/07/2016 07, 127.800003052, 94.4000015259, 105.11500027976498, 
12/07/2016 08, 150.300003052, 100.400001526, 110.40666656493335, 
12/07/2016 09, 134.100006104, 105.599998474, 119.27000033063332, 
12/07/2016 10, 115.699996948, 73.6999969482, 91.33999989827502, 
12/07/2016 11, 81.5999984741, 55.9000015259, 64.89166634877667, 
12/07/2016 12, 61.9000015259, 20.6000003815, 35.610000006359996, 
12/07/2016 13, 29.5, 10.3999996185, 18.713333145780005, 
12/07/2016 14, 35, 13.3999996185, 24.005000050861664, 
12/07/2016 15, 48.5999984741, 33.7000007629, 40.074999999998326, 
12/07/2016 16, 69, 40.4000015259, 49.82166665394833, 
12/07/2016 17, 116, 48.4000015259, 66.69166679382835, 
12/07/2016 18, 134.100006104, 71.4000015259, 102.01166725161832, 
12/07/2016 19, 153, 109.699996948, 128.0283334096333, 
12/07/2016 20, 150.100006104, 116.599998474, 134.24333330789997, 
12/07/2016 21, 132.300003052, 91.8000030518, 113.82833328246998, 
12/07/2016 22, 102.800003052, 67.5, 78.22500000000332, 
12/07/2016 23, 84, 66.1999969482, 76.37166633605503, 
12/08/2016 00, 73.1999969482, 46.2000007629, 59.141666412355, 
12/08/2016 01, 58.2999992371, 45, 49.26666666667167, 
12/08/2016 02, 52.2999992371, 40.5999984741, 44.50166670481334, 
12/08/2016 03, 106.099998474, 43, 53.64833323160333, 
12/08/2016 04, 62.7000007629, 41, 48.43666674295999, 
12/08/2016 05, 107.300003052, 48.7000007629, 59.241666857404994, 
12/08/2016 06, 202.600006104, 69.5999984741, 90.14833323161334, 
12/08/2016 07, 133.300003052, 88.8000030518, 112.61166623431002, 
12/08/2016 08, 144.300003052, 98.1999969482, 117.91833330790331, 
12/08/2016 09, 120.699996948, 77.3000030518, 99.23166656492334, 
12/08/2016 10, 90.5999984741, 73.5999984741, 83.10999997456832, 
12/08/2016 11, 71.1999969482, 30.7000007629, 48.98333317438334, 
12/08/2016 12, 47, 19.1000003815, 36.90333331425667, 
12/08/2016 13, 50.2000007629, 9.5, 28.51333344777167, 
12/08/2016 14, 46.5, 12.5, 19.086666615810007, 
12/08/2016 15, 29.6000003815, 16.7000007629, 20.968333371474994, 
12/08/2016 16, 42, 21.6000003815, 30.776666673025012, 
12/08/2016 17, 70.5, 30.5, 49.89166669846, 
12/08/2016 18, 117.099998474, 46.5, 70.20333309172834, 
12/08/2016 19, 163.199996948, 73.6999969482, 123.21333363853338, 
12/08/2016 20, 152.600006104, 108.699996948, 127.59833399459998, 
12/08/2016 21, 169.600006104, 107.699996948, 129.17000071213332, 
12/08/2016 22, 132.100006104, 96.6999969482, 109.40833346049665, 
12/08/2016 23, 108.099998474, 85.3000030518, 94.59333381654164, 
12/09/2016 00, 267.799987793, 68.8000030518, 80.98666623432997, 
12/09/2016 01, 84.8000030518, 52.7999992371, 63.958333269754995, 
12/09/2016 02, 65.9000015259, 50.2999992371, 56.42000013987499, 
12/09/2016 03, 61.2000007629, 45.2000007629, 49.10166632334002, 
12/09/2016 04, 60.7000007629, 43.9000015259, 50.345000330608315, 
12/09/2016 05, 83.6999969482, 46.9000015259, 62.66333338419666, 
12/09/2016 06, 151.399993896, 61.0999984741, 87.46499964393999, 
12/09/2016 07, 131.100006104, 87.5999984741, 111.39000015259667, 
12/09/2016 08, 140.100006104, 103.800003052, 112.65333379113332, 
12/09/2016 09, 133.800003052, 106.599998474, 117.65833346049997, 
12/09/2016 10, 138.800003052, 88.4000015259, 114.19666671754503, 
12/09/2016 11, 108, 60.7999992371, 81.33833332061, 
12/09/2016 12, 82.3000030518, 52.4000015259, 69.24333330790165, 
12/09/2016 13, 60.4000015259, 15, 30.056666692091664, 
12/09/2016 14, 37.2000007629, 15.6000003815, 22.130000019070003, 
12/09/2016 15, 40.2999992371, 18.7999992371, 24.61499996184666, 
12/09/2016 16, 42.2999992371, 23.7000007629, 31.42500012715833, 
12/09/2016 17, 49.4000015259, 31.1000003815, 39.80333337783332, 
12/09/2016 18, 115.099998474, 40.5, 70.74666684468833, 
12/09/2016 19, 150.100006104, 65.9000015259, 95.54999987284667, 
12/09/2016 20, 143.199996948, 84.1999969482, 100.56499938961664, 
12/09/2016 21, 125.800003052, 96.0999984741, 114.24833310443499, 
12/09/2016 22, 157.300003052, 70.5, 104.90666732791163, 
12/09/2016 23, 100.099998474, 63.0999984741, 72.576666514075, 
12/10/2016 00, 81.0999984741, 59.5, 66.45999997456833, 
12/10/2016 01, 87.3000030518, 53.2000007629, 57.41333338418831, 
12/10/2016 02, 54.2999992371, 35.9000015259, 44.580000050859994, 
12/10/2016 03, 59.5999984741, 39.7000007629, 45.301666450506666, 
12/10/2016 04, 97, 47.4000015259, 62.313333257038344, 
12/10/2016 05, 80, 51.9000015259, 60.63166662851667, 
12/10/2016 06, 189.399993896, 56.5999984741, 86.36333338418667, 
12/10/2016 07, 147.699996948, 75.5, 102.26000022887834, 
12/10/2016 08, 142.100006104, 104.900001526, 121.1000003815, 
12/10/2016 09, 123.099998474, 100, 111.05166638690002, 
12/10/2016 10, 113.699996948, 48.9000015259, 93.39666614529331, 
12/10/2016 11, 122.400001526, 54.5, 79.00500024160331, 
12/10/2016 12, 122.099998474, 47.0999984741, 61.64833323160501, 
12/10/2016 13, 51, 22.7999992371, 38.23666658401668, 
12/10/2016 14, 29.3999996185, 14.8000001907, 21.383333381016666, 
12/10/2016 15, 39.2000007629, 15.1999998093, 23.308333285651667, 
12/10/2016 16, 49.4000015259, 22.3999996185, 33.064999866484996, 
12/10/2016 17, 76.0999984741, 37.7000007629, 53.316666920976665, 
12/10/2016 18, 89.0999984741, 43.0999984741, 59.72000013987335, 
12/10/2016 19, 120.5, 67.4000015259, 88.86666666666669, 
12/10/2016 20, 112.300003052, 83.5999984741, 95.15333340963501, 
12/10/2016 21, 117.5, 83, 94.45000012715165, 
12/10/2016 22, 116.300003052, 67, 92.94999974568668, 
12/10/2016 23, 122.900001526, 61.5999984741, 70.58166650136332, 
12/11/2016 00, 76, 54.0999984741, 59.41333319345333, 
12/11/2016 01, 70, 46.2999992371, 54.14333318074667, 
12/11/2016 02, 66.1999969482, 42.2999992371, 45.70166638692835, 
12/11/2016 03, 45.5, 35.0999984741, 38.445000076298335, 
12/11/2016 04, 61.7000007629, 36.2000007629, 48.663333257036676, 
12/11/2016 05, 103.400001526, 49.2000007629, 66.67333329518334, 
12/11/2016 06, 187.5, 65.6999969482, 80.28666636149336, 
12/11/2016 07, 119.400001526, 85.9000015259, 100.04499982196998, 
12/11/2016 08, 109.099998474, 89.8000030518, 99.37333374026164, 
12/11/2016 09, 127.800003052, 72, 105.80333302812498, 
12/11/2016 10, 87, 64.5, 74.458333206175, 
12/11/2016 11, 69.5999984741, 54, 58.948333231599996, 
12/11/2016 12, 60.7999992371, 29.6000003815, 43.326666863759996, 
12/11/2016 13, 58.2000007629, 27.3999996185, 39.02666676839335, 
12/11/2016 14, 53.5, 19.1000003815, 27.713333415985005, 
12/11/2016 15, 63.2999992371, 21.8999996185, 28.72542371587797, 
12/11/2016 16, 68.5, 26.3999996185, 33.94333337147165, 
12/11/2016 17, 61.2000007629, 30.6000003815, 39.029999955493324, 
12/11/2016 18, 92.3000030518, 48.9000015259, 64.74666665395168, 
12/11/2016 19, 106.300003052, 71.9000015259, 85.91499964396, 
12/11/2016 20, 101.599998474, 63.2000007629, 77.55166632333666, 
12/11/2016 21, 122.300003052, 67.9000015259, 80.28333307902, 
12/11/2016 22, 97.4000015259, 69.5, 80.29166730245834, 
12/11/2016 23, 89.6999969482, 71, 81.57499999999999, 
12/12/2016 00, 77, 50.5, 62.56833356222, 
12/12/2016 01, 81.6999969482, 45.5999984741, 54.71666666666, 
12/12/2016 02, 67.3000030518, 42.2000007629, 47.383333460489986, 
12/12/2016 03, 85.5999984741, 48.4000015259, 65.41333306630332, 
12/12/2016 04, 77.6999969482, 46.2000007629, 54.811666806538334, 
12/12/2016 05, 105.800003052, 44.5, 71.44333343506169, 
12/12/2016 06, 142.600006104, 86.5, 100.931666564945, 
12/12/2016 07, 135.399993896, 94.9000015259, 110.07333374026165, 
12/12/2016 08, 172.100006104, 96.0999984741, 105.62499987283331, 
12/12/2016 09, 108.800003052, 78.5999984741, 90.06000035605001, 
12/12/2016 10, 87.8000030518, 55.5999984741, 71.635000101725, 
12/12/2016 11, 79.4000015259, 23.5, 51.16333319346, 
12/12/2016 12, 55.5, 28.2000007629, 43.015000120799996, 
12/12/2016 13, 39.5, 23.2999992371, 30.086666584019994, 
12/12/2016 14, 54.7999992371, 22, 28.133333365128333, 
12/12/2016 15, 67.0999984741, 21.8999996185, 32.978333187103324, 
12/12/2016 16, 58.5, 22.6000003815, 27.84333353042499, 
12/12/2016 17, 39.4000015259, 25, 31.945000108085004, 
12/12/2016 18, 67.1999969482, 32.4000015259, 46.70508484920507, 
12/12/2016 19, 108.5, 55.4000015259, 71.28333339691332, 
12/12/2016 20, 117.199996948, 74, 90.60833346048831, 
12/12/2016 21, 100.099998474, 74.8000030518, 85.27166722616163, 
12/12/2016 22, 78.6999969482, 53.4000015259, 62.44499988555499, 
12/12/2016 23, 65.0999984741, 37.9000015259, 45.84000021617166, 
12/13/2016 00, 64, 31.8999996185, 43.39999984105167, 
12/13/2016 01, 46.7999992371, 31.6000003815, 37.223333390555005, 
12/13/2016 02, 61.9000015259, 41.2000007629, 49.443333371476676, 
12/13/2016 03, 59.7999992371, 39, 45.089999898273355, 
12/13/2016 04, 59.2999992371, 40, 46.458333333335005, 
12/13/2016 05, 136.300003052, 42.7999992371, 63.830000114455025, 
12/13/2016 06, 121.5, 69.8000030518, 97.86666679382333, 
12/13/2016 07, 106.800003052, 84.1999969482, 96.58499984740168, 
12/13/2016 08, 110.400001526, 84, 96.16666666665668, 
12/13/2016 09, 101.5, 78.8000030518, 83.85999984741004, 
12/13/2016 10, 90.1999969482, 47.7000007629, 72.00999972025335, 
12/13/2016 11, 53.7000007629, 33.4000015259, 45.781666692096664, 
12/13/2016 12, 52.2000007629, 21.6000003815, 32.040000089005005, 
12/13/2016 13, 43, 25, 32.604999955495, 
12/13/2016 14, 53.5, 26.5, 35.46833337148167, 
12/13/2016 15, 42.4000015259, 31.3999996185, 35.19499991735334, 
12/13/2016 16, 47.7000007629, 29.2000007629, 35.38499987919833, 
12/13/2016 17, 59, 34.5999984741, 43.91166674296166, 
12/13/2016 18, 84.6999969482, 41.5999984741, 53.373333358764995, 
12/13/2016 19, 121.300003052, 42.2000007629, 65.18833376567166, 
12/13/2016 20, 162.600006104, 67.9000015259, 86.64500045777994, 
12/13/2016 21, 84.9000015259, 64.9000015259, 73.12833302815332, 
12/13/2016 22, 69.5, 47.2000007629, 59.928333600361654, 
12/13/2016 23, 72.4000015259, 49.2999992371, 54.59666665395502, 
12/14/2016 00, 60.4000015259, 44.5999984741, 50.61166680654, 
12/14/2016 01, 70.1999969482, 41.2999992371, 45.35333296457668, 
12/14/2016 02, 47.5999984741, 40.4000015259, 43.39500033060665, 
12/14/2016 03, 49.5999984741, 38.5, 41.69166679382501, 
12/14/2016 04, 85.8000030518, 39.7000007629, 46.82999998728, 
12/14/2016 05, 61.7000007629, 45.0999984741, 53.10333321889667, 
12/14/2016 06, 125.900001526, 55.0999984741, 89.72666632334501, 
12/14/2016 07, 187, 69, 115.14333330790001, 
12/14/2016 08, 147.199996948, 97.5999984741, 116.96666641233506, 
12/14/2016 09, 96.3000030518, 61.5999984741, 83.41166648864504, 
12/14/2016 10, 81.8000030518, 56.7999992371, 69.35000031789333, 
12/14/2016 11, 69.3000030518, 42.5, 56.016666603095004, 
12/14/2016 12, 67.0999984741, 24.8999996185, 37.96166664758832, 
12/14/2016 13, 44.5, 25, 28.06333335241, 
12/14/2016 14, 35.5, 25.5, 28.44166669845167, 
12/14/2016 15, 33.4000015259, 24.5, 28.966666571305005, 
12/14/2016 16, 43.4000015259, 24, 32.28000011443832, 
12/14/2016 17, 54.7000007629, 28, 35.17499993642, 
12/14/2016 18, 58.4000015259, 34.7000007629, 41.01166667938, 
12/14/2016 19, 87.0999984741, 53.7000007629, 67.65333340963004, 
12/14/2016 20, 161.800003052, 61.5, 84.15833320618668, 
12/14/2016 21, 89.1999969482, 46.4000015259, 59.62500025431498, 
12/14/2016 22, 54.0999984741, 38.9000015259, 46.07333329518834, 
12/14/2016 23, 41.7999992371, 29, 35.58666674296, 
12/15/2016 00, 60.2999992371, 28.5, 33.64000008901, 
12/15/2016 01, 35.2000007629, 27.7999992371, 30.78833335239833, 
12/15/2016 02, 37.7999992371, 31.2000007629, 35.45499986012501, 
12/15/2016 03, 36.4000015259, 32.9000015259, 33.96999994913833, 
12/15/2016 04, 40.5999984741, 29.2000007629, 31.869999949133337, 
12/15/2016 05, 75.9000015259, 36.7999992371, 42.563333384198344, 
12/15/2016 06, 58.7000007629, 38.7000007629, 48.41833330790167, 
12/15/2016 07, 70.9000015259, 45.9000015259, 56.33666693369999, 
12/15/2016 08, 61, 42, 51.669999758396656, 
12/15/2016 09, 58.7000007629, 27.8999996185, 46.67166662216335, 
12/15/2016 10, 52.5, 23.7000007629, 30.064999961851665, 
12/15/2016 11, 40.0999984741, 25.7000007629, 30.225000000001664, 
12/15/2016 12, 44.7999992371, 24.2999992371, 29.099999999993326, 
12/15/2016 13, 51.7000007629, 21.6000003815, 28.114999930070006, 
12/15/2016 14, 76.8000030518, 17.8999996185, 26.716666730245, 
12/15/2016 15, 54.5, 18.6000003815, 27.094999917350005, 
12/15/2016 16, 53.2000007629, 26.7000007629, 35.41166655222501, 
12/15/2016 17, 47.9000015259, 28.8999996185, 37.97833325068167, 
12/15/2016 18, 50.5, 35, 40.87166665395, 
12/15/2016 19, 65.1999969482, 42.7999992371, 52.16666647593002, 
12/15/2016 20, 64.8000030518, 46.7999992371, 56.36499989828168, 
12/15/2016 21, 92.5999984741, 44.7000007629, 56.73666687011165, 
12/15/2016 22, 70.8000030518, 42.5, 52.200000063576674, 
12/15/2016 23, 51.2000007629, 38.5, 42.38666680653833, 
12/16/2016 00, 55.2000007629, 37.9000015259, 46.96333344777333, 
12/16/2016 01, 48.5, 34.9000015259, 40.09666684468333, 
12/16/2016 02, 48.7999992371, 35, 38.60333328247168, 
12/16/2016 03, 49, 35.0999984741, 41.31833318074499, 
12/16/2016 04, 84, 49.0999984741, 60.74333343505998, 
12/16/2016 05, 74.3000030518, 55.7999992371, 62.060000228883304, 
12/16/2016 06, 84.9000015259, 64.8000030518, 71.54833335876498, 
12/16/2016 07, 92.1999969482, 72.1999969482, 80.15333328246997, 
12/16/2016 08, 110.900001526, 85.0999984741, 95.25999997458499, 
12/16/2016 09, 111.300003052, 85.6999969482, 96.26833343505167, 
12/16/2016 10, 99.9000015259, 73.8000030518, 86.85999972025165, 
12/16/2016 11, 238.899993896, 50.9000015259, 75.91500008900502, 
12/16/2016 12, 51.2999992371, 20.2000007629, 37.45833326975834, 
12/16/2016 13, 24.7000007629, 12.6999998093, 19.34166673024667, 
12/16/2016 14, 102, 18.7999992371, 29.423333390556667, 
12/16/2016 15, 47.0999984741, 29.2999992371, 37.598333136234984, 
12/16/2016 16, 44.2000007629, 26.7000007629, 33.899999999996666, 
12/16/2016 17, 48.0999984741, 29.2999992371, 37.91333347956501, 
12/16/2016 18, 70.3000030518, 37.5, 48.76833318074331, 
12/16/2016 19, 89.3000030518, 51.4000015259, 69.46833311716334, 
12/16/2016 20, 103.400001526, 65.8000030518, 78.170000203455, 
12/16/2016 21, 89, 56.2999992371, 73.65500030517998, 
12/16/2016 22, 78.5, 54.2999992371, 66.25999991099, 
12/16/2016 23, 62.2000007629, 34.4000015259, 46.56166661580499, 
12/17/2016 00, 51.0999984741, 35.5, 41.506666755681664, 
12/17/2016 01, 59.4000015259, 36.5, 42.495000012711664, 
12/17/2016 02, 54.2000007629, 36, 41.493333307905, 
12/17/2016 03, 44.2000007629, 29.8999996185, 35.581666437781664, 
12/17/2016 04, 47, 29.3999996185, 32.95833346048166, 
12/17/2016 05, 169.199996948, 36.2000007629, 54.03666661579002, 
12/17/2016 06, 77.5999984741, 42, 61.78500016530666, 
12/17/2016 07, 93.5999984741, 53.4000015259, 72.31166680654333, 
12/17/2016 08, 103.900001526, 75.1999969482, 85.24166615803169, 
12/17/2016 09, 82.0999984741, 61.2000007629, 73.01666615803333, 
12/17/2016 10, 79.1999969482, 67.0999984741, 71.66999982197831, 
12/17/2016 11, 68.5, 15.6999998093, 49.67333337466335, 
12/17/2016 12, 23.3999996185, 13.8000001907, 18.216666666666665, 
12/17/2016 13, 25.7000007629, 13.8000001907, 18.070000076291663, 
12/17/2016 14, 24.5, 13.5, 16.576666673025, 
12/17/2016 15, 25.5, 14.1000003815, 18.158333269756668, 
12/17/2016 16, 31.1000003815, 17.5, 23.294999980925, 
12/17/2016 17, 35, 22.6000003815, 27.193333339695, 
12/17/2016 18, 35.5999984741, 22.8999996185, 29.898333199818328, 
12/17/2016 19, 54.9000015259, 24.2000007629, 40.07333335876333, 
12/17/2016 20, 77.5, 47.4000015259, 58.18166643778, 
12/17/2016 21, 88, 59.0999984741, 64.92499987284, 
12/17/2016 22, 92.1999969482, 44.9000015259, 56.8933336257883, 
12/17/2016 23, 1576.5, 52.0999984741, 99.55833320617667, 
12/18/2016 00, 67.5, 49.2999992371, 55.611666615806676, 
12/18/2016 01, 74.1999969482, 44.2999992371, 52.81999982198335, 
12/18/2016 02, 69.9000015259, 36.2999992371, 43.146666844681654, 
12/18/2016 03, 77.5999984741, 38.7999992371, 48.17666645050669, 
12/18/2016 04, 46.2000007629, 33.5, 38.083333460488326, 
12/18/2016 05, 55.9000015259, 30.2999992371, 41.52333335876666, 
12/18/2016 06, 75.6999969482, 45.0999984741, 59.575000127156656, 
12/18/2016 07, 77.5, 52.5999984741, 60.05666662851833, 
12/18/2016 08, 105.400001526, 66.4000015259, 88.46000010173, 
12/18/2016 09, 89.6999969482, 58.2000007629, 75.04499988555669, 
12/18/2016 10, 57.2000007629, 46.5999984741, 51.031666692098334, 
12/18/2016 11, 57.4000015259, 22.5, 43.77499984105167, 
12/18/2016 12, 46.2999992371, 21.8999996185, 36.86666653951334, 
12/18/2016 13, 33.9000015259, 18, 24.068333339691666, 
12/18/2016 14, 26.6000003815, 14.1000003815, 16.946666701636662, 
12/18/2016 15, 30.5, 14, 18.256666660313336, 
12/18/2016 16, 29.2999992371, 15.3999996185, 20.548333263398334, 
12/18/2016 17, 42.0999984741, 18.8999996185, 24.888333225253337, 
12/18/2016 18, 48.9000015259, 25.8999996185, 34.31166667938501, 
12/18/2016 19, 72.9000015259, 41.4000015259, 52.65166689555665, 
12/18/2016 20, 87.4000015259, 56.9000015259, 67.46333357493499, 
12/18/2016 21, 71.9000015259, 48.4000015259, 59.99333330789831, 
12/18/2016 22, 71.6999969482, 46.9000015259, 60.26166623432835, 
12/18/2016 23, 51.7000007629, 41.7999992371, 47.09666671752833, 
12/19/2016 00, 45.5999984741, 33.5999984741, 38.43833325704667, 
12/19/2016 01, 38.0999984741, 31.8999996185, 35.20500001907166, 
12/19/2016 02, 32.9000015259, 29.7000007629, 31.141666412355004, 
12/19/2016 03, 34.2000007629, 27.7999992371, 29.85999994277501, 
12/19/2016 04, 77.6999969482, 25, 34.091666539513334, 
12/19/2016 05, 56.2999992371, 34.2000007629, 44.406666755676675, 
12/19/2016 06, 64.0999984741, 41, 50.72833328247168, 
12/19/2016 07, 73.6999969482, 50.7999992371, 59.118333307898325, 
12/19/2016 08, 69.3000030518, 51.7000007629, 59.763333447778315, 
12/19/2016 09, 61.5, 46.4000015259, 52.90500011444166, 
12/19/2016 10, 65.1999969482, 56.2999992371, 60.576666577655004, 
12/19/2016 11, 64.6999969482, 35.4000015259, 53.089999961858325, 
12/19/2016 12, 38.4000015259, 24.2999992371, 29.385000006356666, 
12/19/2016 13, 28.2000007629, 11.1999998093, 18.421666638065, 
12/19/2016 14, 17.2000007629, 10.3000001907, 12.770000012715, 
12/19/2016 15, 21.2999992371, 10.8999996185, 15.314999961855001, 
12/19/2016 16, 22.3999996185, 14.8999996185, 18.214999977743336, 
12/19/2016 17, 33.4000015259, 15.6000003815, 22.171666717531664, 
12/19/2016 18, 30.2000007629, 19.2999992371, 23.57833331426667, 
12/19/2016 19, 82.4000015259, 19.7000007629, 32.051666545861664, 
12/19/2016 20, 69.0999984741, 38.0999984741, 49.96000003814666, 
12/19/2016 21, 68.0999984741, 46.2000007629, 53.618333244320006, 
12/19/2016 22, 72.9000015259, 46.5999984741, 51.55166676839334, 
12/19/2016 23, 68.5999984741, 41.0999984741, 48.098333549494996, 
12/20/2016 00, 52.5999984741, 27.8999996185, 35.931666501358336, 
12/20/2016 01, 53, 27.1000003815, 34.95000003178833, 
12/20/2016 02, 39, 28.1000003815, 30.96333322525501, 
12/20/2016 03, 60.4000015259, 24, 29.96500005721667, 
12/20/2016 04, 29.2000007629, 20.2999992371, 22.65666656494166, 
12/20/2016 05, 42.2999992371, 22.3999996185, 31.558333301545005, 
12/20/2016 06, 63.2999992371, 31.2999992371, 49.57333354950332, 
12/20/2016 07, 81.6999969482, 46.7999992371, 57.958333079016676, 
12/20/2016 08, 124.099998474, 78.5, 105.7616668701183, 
12/20/2016 09, 186.399993896, 75.1999969482, 98.77833302814, 
12/20/2016 10, 73.5999984741, 43.4000015259, 57.78333314259335, 
12/20/2016 11, 52.2000007629, 16.5, 27.14833326339667, 
12/20/2016 12, 38, 20.2999992371, 25.525000031786664, 
12/20/2016 13, 33, 23.2999992371, 27.969999821990008, 
12/20/2016 14, 34.4000015259, 17.2999992371, 23.83500010172501, 
12/20/2016 15, 40, 20.1000003815, 30.708333460484997, 
12/20/2016 16, 46, 26.5, 33.35500005086, 
12/20/2016 17, 49.7000007629, 29.7000007629, 37.39499991735001, 
12/20/2016 18, 47.2000007629, 31.1000003815, 40.071666940060005, 
12/20/2016 19, 73.0999984741, 38.2000007629, 52.78666655222499, 
12/20/2016 20, 111.400001526, 50, 58.41833356221832, 
12/20/2016 21, 72.0999984741, 57.5, 63.20999978383837, 
12/20/2016 22, 66.5, 55.5999984741, 61.44814766777407, 
12/20/2016 23, 62, 44.5, 50.96166674296333, 
12/21/2016 00, 46, 38.2999992371, 41.87833315531, 
12/21/2016 01, 57.5, 40.5999984741, 43.678333346051666, 
12/21/2016 02, 50.7000007629, 36.0999984741, 43.751666386911666, 
12/21/2016 03, 62.7999992371, 37.2999992371, 44.25000012716167, 
12/21/2016 04, 59.0999984741, 25.8999996185, 34.388333352403315, 
12/21/2016 05, 59.0999984741, 26.1000003815, 32.98333333333333, 
12/21/2016 06, 58.7000007629, 34.7999992371, 44.80833358765166, 
12/21/2016 07, 62.7999992371, 40.4000015259, 49.39000008901667, 
12/21/2016 08, 75.5999984741, 40.7000007629, 57.5599996566817, 
12/21/2016 09, 60.2000007629, 48.9000015259, 54.78999977111334, 
12/21/2016 10, 62.2999992371, 39.7999992371, 50.49499994913333, 
12/21/2016 11, 51.2999992371, 22.5, 35.27666651407665, 
12/21/2016 12, 32.7000007629, 19.2999992371, 26.940000025431665, 
12/21/2016 13, 34, 21, 24.786666647598334, 
12/21/2016 14, 35.5999984741, 20.1000003815, 25.319999949143334, 
12/21/2016 15, 52.7000007629, 21.7999992371, 27.798333326974994, 
12/21/2016 16, 63.7000007629, 35.2000007629, 47.206666564941656, 
12/21/2016 17, 57.5, 32.2000007629, 41.58499991098834, 
12/21/2016 18, 55, 37.2000007629, 47.268333435055006, 
12/21/2016 19, 56.5, 38.5999984741, 45.74499975840668, 
12/21/2016 20, 58.2000007629, 41.9000015259, 50.579999987281674, 
12/21/2016 21, 59.4000015259, 47.7999992371, 52.95833320618001, 
12/21/2016 22, 53.4000015259, 39.4000015259, 46.123333358765, 
12/21/2016 23, 58.5, 30.2000007629, 47.14166666666833, 
12/22/2016 00, 32.7000007629, 24.2999992371, 28.751666673021656, 
12/22/2016 01, 34.2999992371, 22.3999996185, 27.61666657129833, 
12/22/2016 02, 49.2000007629, 22.1000003815, 24.154999955496656, 
12/22/2016 03, 23.6000003815, 19.7000007629, 21.460000038145004, 
12/22/2016 04, 51.7999992371, 20.7000007629, 31.073333454135, 
12/22/2016 05, 30.6000003815, 23.7000007629, 25.323333295186668, 
12/22/2016 06, 62.0999984741, 27.8999996185, 40.431666596730004, 
12/22/2016 07, 75.4000015259, 35.9000015259, 59.368333371475, 
12/22/2016 08, 73.4000015259, 49, 63.054999923708344, 
12/22/2016 09, 59.7999992371, 31.2000007629, 50.488333193455006, 
12/22/2016 10, 45.7000007629, 31.7000007629, 39.606666692100006, 
12/22/2016 11, 54.7000007629, 35.5, 43.295000076295004, 
12/22/2016 12, 109.800003052, 20.6000003815, 30.781666787475, 
12/22/2016 13, 29.2999992371, 17, 21.630000019073332, 
12/22/2016 14, 42.7000007629, 16.2999992371, 24.430508597425423, 
12/22/2016 15, 39.5999984741, 22.7000007629, 27.999999841056667, 
12/22/2016 16, 39.7000007629, 25.1000003815, 29.59666655858166, 
