datetime, Max, Min, Average
04/09/2017 06, 103.300003052, 71, 80.98333320617834, 
04/09/2017 07, 149.800003052, 84.4000015259, 114.01500027977163, 
04/09/2017 08, 173.199996948, 90.4000015259, 110.34035103781224, 
04/09/2017 09, 99.1999969482, 64.1999969482, 78.11999969482, 
04/09/2017 10, 142.800003052, 40.0999984741, 64.32499987284164, 
04/09/2017 11, 83.1999969482, 31.5, 50.125862187353434, 
04/09/2017 12, 71.1999969482, 20.2000007629, 31.928333473198318, 
04/09/2017 13, 74.3000030518, 21.1000003815, 31.961666552221654, 
04/09/2017 14, 52.5999984741, 18.7000007629, 28.491666634878335, 
04/09/2017 15, 90.8000030518, 18, 27.566666793820005, 
04/09/2017 16, 45.2000007629, 18.7000007629, 25.97833328246666, 
04/09/2017 17, 56.2999992371, 18.8999996185, 23.940000025428326, 
04/09/2017 18, 87.3000030518, 21.7999992371, 39.56666695276833, 
04/09/2017 19, 79.4000015259, 45.0999984741, 60.604999860126654, 
04/09/2017 20, 88, 57.4000015259, 72.41833356221832, 
04/09/2017 21, 176.600006104, 60.5999984741, 83.38333365124667, 
04/09/2017 22, 148.699996948, 70.5, 87.19500007629834, 
04/09/2017 23, 85.5, 53.2000007629, 60.63833312988166, 
04/10/2017 00, 94, 54.0999984741, 61.34666665395501, 
04/10/2017 01, 171, 61.4000015259, 79.70166695912665, 
04/10/2017 02, 97.0999984741, 61.2999992371, 73.35166664123498, 
04/10/2017 03, 108.300003052, 62.5, 69.23500003815, 
04/10/2017 04, 110.699996948, 67, 86.47666689554836, 
04/10/2017 05, 115, 81.3000030518, 90.08666699728336, 
04/10/2017 06, 139.800003052, 92.4000015259, 103.41333351136663, 
04/10/2017 07, 178.399993896, 99.5999984741, 132.7016666412367, 
04/10/2017 08, 155.300003052, 105.300003052, 121.3116668701333, 
04/10/2017 09, 131.300003052, 64.4000015259, 94.42666727704832, 
04/10/2017 10, 115.699996948, 60.5, 76.59833323160503, 
04/10/2017 11, 103.699996948, 28.7000007629, 48.33333339690999, 
04/10/2017 12, 67.4000015259, 22.2000007629, 35.40833330154667, 
04/10/2017 13, 83.3000030518, 31, 50.97833293279, 
04/10/2017 14, 181.399993896, 61.0999984741, 85.40999921161668, 
04/10/2017 15, 98.8000030518, 61.4000015259, 73.43833319346, 
04/10/2017 16, 83.8000030518, 53.5, 60.52500000000334, 
04/10/2017 17, 84.9000015259, 48.5999984741, 57.06724153716206, 
04/10/2017 18, 93.6999969482, 46.9000015259, 61.44500020345167, 
04/10/2017 19, 91.9000015259, 73.5, 78.77500076294999, 
04/10/2017 20, 94.0999984741, 73.4000015259, 82.16833356221831, 
04/10/2017 21, 119.5, 85.6999969482, 97.22333335876002, 
04/10/2017 22, 127.699996948, 89.5999984741, 103.3599997202517, 
04/10/2017 23, 110.300003052, 71.8000030518, 82.77666651408002, 
04/11/2017 00, 107.800003052, 72.3000030518, 81.43499997457168, 
04/11/2017 01, 90.0999984741, 70.8000030518, 74.39999987284165, 
04/11/2017 02, 114.900001526, 71.0999984741, 76.00000000000163, 
04/11/2017 03, 122.300003052, 71.4000015259, 78.61333376567167, 
04/11/2017 04, 104.099998474, 73.1999969482, 80.76999994913503, 
04/11/2017 05, 141.600006104, 89.6999969482, 102.67833340964165, 
04/11/2017 06, 183.199996948, 111.5, 128.86500078843332, 
04/11/2017 07, 314.299987793, 122, 167.83833287555, 
04/11/2017 08, 230.699996948, 112, 144.56000073756667, 
04/11/2017 09, 134.600006104, 91.1999969482, 102.73833363852832, 
04/11/2017 10, 130.399993896, 87.4000015259, 98.22833315530335, 
04/11/2017 11, 114.699996948, 56.7000007629, 78.11499977111, 
04/11/2017 12, 101.300003052, 53.2000007629, 68.63666674296334, 
04/11/2017 13, 75.5, 44.5999984741, 57.66499983469334, 
04/11/2017 14, 75.1999969482, 46.5, 54.193333117163334, 
04/11/2017 15, 78.5, 47.4000015259, 58.255000114446666, 
04/11/2017 16, 120.699996948, 52.2999992371, 90.91833298998336, 
04/11/2017 17, 139.600006104, 104.400001526, 112.06500002543333, 
04/11/2017 18, 127.400001526, 99.1999969482, 107.76166725163667, 
04/11/2017 19, 129.300003052, 102.400001526, 110.75333340963333, 
04/11/2017 20, 152.199996948, 114.300003052, 125.47833302813336, 
04/11/2017 21, 171.800003052, 131.199996948, 141.1166666666667, 
04/11/2017 22, 167.600006104, 132, 140.81166610713333, 
04/11/2017 23, 174.100006104, 139.899993896, 151.85499979653338, 
04/12/2017 00, 199.899993896, 137.199996948, 156.4949999491334, 
04/12/2017 01, 197.699996948, 137.600006104, 146.0433336894, 
04/12/2017 02, 173.300003052, 131, 144.5016665140667, 
04/12/2017 03, 161.800003052, 120.900001526, 129.4900006612667, 
04/12/2017 04, 162.699996948, 122.599998474, 135.17666600539997, 
04/12/2017 05, 330.200012207, 137.899993896, 156.9083325703167, 
04/12/2017 06, 204.600006104, 129.199996948, 151.88833262120002, 
04/12/2017 07, 273.700012207, 163.600006104, 188.65666707358332, 
04/12/2017 08, 253.899993896, 172, 197.7983332316, 
04/12/2017 09, 212.5, 114.800003052, 166.3266661325667, 
04/12/2017 10, 140.300003052, 82.4000015259, 105.97333361310332, 
04/12/2017 11, 120.099998474, 64.6999969482, 82.59666684468498, 
04/12/2017 12, 90.5, 46.0999984741, 59.516666793821656, 
04/12/2017 13, 91, 47.2000007629, 59.45666650136334, 
04/12/2017 14, 242.199996948, 50.2999992371, 68.23965513295, 
04/12/2017 15, 126.699996948, 62.7000007629, 73.84166673024168, 
04/12/2017 16, 130.800003052, 64.8000030518, 75.26666653951338, 
04/12/2017 17, 115, 69.9000015259, 81.67666638691834, 
04/12/2017 18, 119.099998474, 79.4000015259, 88.80810856175405, 
04/12/2017 19, 104, 95.6999969482, 99.5249996185, 
04/12/2017 20, 161, 105.5, 121.45666694643334, 
04/12/2017 21, 215.5, 121.900001526, 143.89500172946666, 
04/12/2017 22, 128.300003052, 97.6999969482, 107.06500015259498, 
04/12/2017 23, 168.699996948, 102.900001526, 119.89833450326665, 
04/13/2017 00, 137.300003052, 109.199996948, 117.95500005086669, 
04/13/2017 01, 176, 111.599998474, 127.15166727706666, 
04/13/2017 02, 141.800003052, 109.800003052, 117.75666694643331, 
04/13/2017 03, 130.600006104, 107.900001526, 113.33666699730001, 
04/13/2017 04, 169.100006104, 110.199996948, 128.2099998474, 
04/13/2017 05, 222.600006104, 138.5, 150.67500025433336, 
04/13/2017 06, 201.5, 148.699996948, 161.6633333842, 
04/13/2017 07, 204.300003052, 170.5, 182.3733327229333, 
04/13/2017 08, 232.800003052, 156.899993896, 184.81166687013337, 
04/13/2017 09, 183.5, 118.300003052, 145.06333325703332, 
04/13/2017 10, 177.199996948, 115, 124.56333351136668, 
04/13/2017 11, 151.199996948, 74.5999984741, 104.66666590367169, 
04/13/2017 12, 140.199996948, 59.5999984741, 77.30166664123668, 
04/13/2017 13, 161.600006104, 57.0999984741, 70.07500038147666, 
04/13/2017 14, 402.200012207, 65.3000030518, 92.58666661579332, 
04/13/2017 15, 578.599975586, 77.4000015259, 99.54999949137667, 
04/13/2017 16, 1200.59997559, 71.9000015259, 105.13999989834498, 
04/13/2017 17, 91.0999984741, 66.1999969482, 71.37833328247001, 
04/13/2017 18, 95.4000015259, 66.9000015259, 77.99000027974833, 
04/13/2017 19, 101.699996948, 88.3000030518, 93.83333333333002, 
04/13/2017 20, 124.5, 92.3000030518, 103.7416666666617, 
04/13/2017 21, 114.400001526, 98.5999984741, 103.884999974565, 
04/13/2017 22, 119.400001526, 96.6999969482, 105.37333323160667, 
04/13/2017 23, 110.599998474, 98.5, 103.75666681927166, 
04/14/2017 00, 117.400001526, 95.0999984741, 99.69333330789503, 
04/14/2017 01, 106.300003052, 89, 94.93499984741001, 
04/14/2017 02, 99.3000030518, 88.8000030518, 93.41000048320166, 
04/14/2017 03, 133.699996948, 95.4000015259, 108.14999987284, 
04/14/2017 04, 137.800003052, 112.800003052, 119.49500007629999, 
04/14/2017 05, 129.899993896, 115.800003052, 120.3399998982667, 
04/14/2017 06, 165.5, 116.599998474, 123.79166653950003, 
04/14/2017 07, 151.699996948, 126.5, 135.10999984740002, 
04/14/2017 08, 167.699996948, 137.100006104, 147.02333272293333, 
04/14/2017 09, 192.899993896, 110.599998474, 131.31525459938987, 
04/14/2017 10, 131.5, 80.1999969482, 104.20000025432333, 
04/14/2017 11, 89, 62.2999992371, 72.39333299000667, 
04/14/2017 12, 72.6999969482, 48.2000007629, 57.74499988555835, 
04/14/2017 13, 232.899993896, 40, 54.59999999999166, 
04/14/2017 14, 76.8000030518, 38, 54.55833314259999, 
04/14/2017 15, 106.400001526, 56, 64.96833305358666, 
04/14/2017 16, 120.5, 61.2000007629, 69.07500006357503, 
04/14/2017 17, 93.3000030518, 66.4000015259, 73.38500010172667, 
04/14/2017 18, 114.900001526, 72, 79.955000050865, 
04/14/2017 19, 92.1999969482, 77.1999969482, 80.48166656494, 
04/14/2017 20, 87.9000015259, 77.0999984741, 82.21500027974831, 
04/14/2017 21, 94.6999969482, 68.8000030518, 74.010000228885, 
04/14/2017 22, 87.0999984741, 72, 77.65862063703793, 
04/14/2017 23, 88.1999969482, 66.0999984741, 70.76166610716999, 
04/15/2017 00, 178.100006104, 63, 74.81333325703332, 
04/15/2017 01, 124, 46.5999984741, 67.20166676839332, 
04/15/2017 02, 47.2000007629, 38.7999992371, 43.43999983469835, 
04/15/2017 03, 40.2999992371, 34.0999984741, 36.435000165305006, 
04/15/2017 04, 43.2999992371, 33.0999984741, 36.79999974568499, 
04/15/2017 05, 39.5999984741, 27.2000007629, 30.67833325068168, 
04/15/2017 06, 31.3999996185, 27.3999996185, 28.78166666029833, 
04/15/2017 07, 32.2000007629, 27.7000007629, 30.113333320618334, 
04/15/2017 08, 33.7999992371, 29.2000007629, 31.199999999998337, 
04/15/2017 09, 47.0999984741, 32.7999992371, 36.18333339690666, 
04/15/2017 10, 55.5999984741, 36.9000015259, 43.47666657765834, 
04/15/2017 11, 50.5999984741, 36.2000007629, 43.793333307903325, 
04/15/2017 12, 58.7999992370605, 33.2999992371, 38.96333351135061, 
04/15/2017 13, 46.2999992370605, 30.8999996185303, 37.58333311080933, 
04/15/2017 14, 37.9000015259, 28.2000007629, 32.71500008901, 
04/15/2017 15, 30.8999996185, 21, 26.270000108085004, 
04/15/2017 16, 41.9000015259, 20.3999996185, 23.68499991099334, 
04/15/2017 17, 46.7000007629, 25.2999992371, 29.04499994913166, 
04/15/2017 18, 45.4000015259, 30.5, 35.281666501363325, 
04/15/2017 19, 61.2999992371, 40.4000015259, 52.18166656494167, 
04/15/2017 20, 62, 44.7000007629, 52.86500008900832, 
04/15/2017 21, 57.4000015259, 42, 47.46166693368999, 
04/15/2017 22, 69, 49.7000007629, 53.45833352406833, 
04/15/2017 23, 78.1999969482, 54.7000007629, 58.61333332061668, 
04/16/2017 00, 76.4000015259, 59.7000007629, 66.59833304087165, 
04/16/2017 01, 76.4000015259, 52.7000007629, 59.98499984740999, 
04/16/2017 02, 65.5999984741, 50.4000015259, 54.08833312988167, 
04/16/2017 03, 65.1999969482, 47.2999992371, 50.99166660308332, 
04/16/2017 04, 51.5, 44.5999984741, 47.25166670480999, 
04/16/2017 05, 64.6999969482, 48.7000007629, 55.72166659037166, 
04/16/2017 06, 76.0999984741, 63.0999984741, 68.70666669209831, 
04/16/2017 07, 124.099998474, 70.0999984741, 85.13666648863999, 
04/16/2017 08, 103.300003052, 62.0999984741, 77.42833315531502, 
04/16/2017 09, 113.599998474, 53.7000007629, 63.63500016529999, 
04/16/2017 10, 74.9000015259, 44.7999992371, 52.51166661580333, 
04/16/2017 11, 57, 33.5, 40.11833343506, 
04/16/2017 12, 39.0999984741, 28.1000003815, 32.01333328882833, 
04/16/2017 13, 51.7000007629, 26.3999996185, 30.713333352405005, 
04/16/2017 14, 44.4000015259, 24.7999992371, 29.43275862726897, 
04/16/2017 15, 35.9000015259, 23.7999992371, 27.33166681924833, 
04/16/2017 16, 35.4000015259, 24.2000007629, 26.670000139869344, 
04/16/2017 17, 41.9000015258789, 25, 29.983333269755047, 
04/16/2017 18, 58, 32.2999992370605, 37.733333206173015, 
04/16/2017 19, 85.8000030518, 43.0999984741, 50.923333549500015, 
04/16/2017 20, 69.0999984741, 42.5999984741, 50.9338982145678, 
04/16/2017 21, 54.4000015259, 41.7999992371, 46.123333613076646, 
04/16/2017 22, 118.400001526, 40.2999992371, 44.76610196647627, 
04/16/2017 23, 59.9000015259, 41.7000007629, 45.05254241167458, 
04/17/2017 00, 47.4000015259, 34.9000015259, 38.43793125810172, 
04/17/2017 01, 46.9000015259, 35, 39.91551741237759, 
04/17/2017 02, 35.4000015259, 29.1000003815, 32.30338979171865, 
04/17/2017 03, 36.7000007629, 30.5, 33.238333066299994, 
04/17/2017 04, 42.0999984741, 36.9000015259, 39.454999860133356, 
04/17/2017 05, 45.7000007629, 36.7000007629, 41.03666655222333, 
04/17/2017 06, 53.7000007629, 36.5999984741, 44.58999989827835, 
04/17/2017 07, 69.1999969482, 50.0999984741, 60.92499974568668, 
04/17/2017 08, 74.1999969482, 58.2999992371, 63.75666656494003, 
04/17/2017 09, 78.8000030518, 52.0999984741, 62.00833320617667, 
04/17/2017 10, 85.0999984741, 35.7999992371, 49.07166665394834, 
04/17/2017 11, 60, 31.5, 37.611666552223326, 
04/17/2017 12, 49.2999992371, 28, 32.18166669209999, 
04/17/2017 13, 47.2999992371, 24.2999992371, 28.568333276113336, 
04/17/2017 14, 41.5, 23.2999992371, 26.996666685741673, 
04/17/2017 15, 90.6999969482, 23.5, 30.579999860128325, 
04/17/2017 16, 39.2000007629, 25.5, 28.55333331426167, 
04/17/2017 17, 40.2000007629, 26.2999992371, 30.806666628521665, 
04/17/2017 18, 92.8000030518, 29.8999996185, 37.088333479563325, 
04/17/2017 19, 48.0999984741, 39.4000015259, 42.30833288829, 
04/17/2017 20, 53.2000007629, 39.2999992371, 42.83333346049502, 
04/17/2017 21, 51.5, 41.5999984741, 44.94000008900832, 
04/17/2017 22, 49.2000007629, 40.4000015259, 44.278333282473334, 
04/17/2017 23, 59.9000015259, 43.4000015259, 47.095000012715005, 
04/18/2017 00, 49.7000007629, 43.2999992371, 46.03833332062167, 
04/18/2017 01, 54.7000007629, 46.9000015259, 50.636666552230004, 
04/18/2017 02, 55.7999992371, 46, 49.141666539510005, 
04/18/2017 03, 67, 48, 57.60333360035832, 
04/18/2017 04, 68.6999969482, 55.5, 59.17833321888999, 
04/18/2017 05, 78.5999984741, 60.5, 66.546666018165, 
04/18/2017 06, 95.4000015259, 71.8000030518, 83.58333346049163, 
04/18/2017 07, 109, 82.9000015259, 89.89000015258834, 
04/18/2017 08, 89.5999984741, 69.5, 76.97333348592336, 
04/18/2017 09, 98.0999984741, 47.0999984741, 75.279999860125, 
04/18/2017 10, 62.2999992371, 30.7999992371, 41.56166632970501, 
04/18/2017 11, 44.7000007629, 25.7000007629, 30.238333415984997, 
04/18/2017 12, 45.4000015259, 24.5, 29.379999923713346, 
04/18/2017 13, 39.0999984741, 25.3999996185, 29.04999996820666, 
04/18/2017 14, 40.2999992371, 26.1000003815, 29.25666650136834, 
04/18/2017 15, 43.4000015259, 27.2999992371, 30.70666659673833, 
04/18/2017 16, 53.0999984741, 29.1000003815, 32.22499996820165, 
04/18/2017 17, 43.2999992371, 27.6000003815, 31.508333396919998, 
04/18/2017 18, 47.5999984741, 30.3999996185, 34.160000038144986, 
04/18/2017 19, 48.2000007629, 31.6000003815, 36.47666673660165, 
04/18/2017 20, 50.0999984741, 32.5, 36.20500005085666, 
04/18/2017 21, 44.5, 35.9000015259, 38.42666664122666, 
04/18/2017 22, 51.7000007629, 34, 37.663333384196676, 
04/18/2017 23, 50.7999992371, 37.5, 40.77500012715499, 
04/19/2017 00, 55.2999992371, 40.9000015259, 43.25833314260168, 
04/19/2017 01, 50.2000007629, 41.0999984741, 42.96666647593166, 
04/19/2017 02, 56.5, 41.7000007629, 46.94166685739832, 
04/19/2017 03, 58.0999984741, 48, 52.24500013987835, 
04/19/2017 04, 54.7999992371, 48, 51.033333333336685, 
04/19/2017 05, 66.6999969482, 48.7999992371, 54.18166669209166, 
04/19/2017 06, 86.0999984741, 50.2000007629, 58.381666755678324, 
04/19/2017 07, 81.5999984741, 49.7999992371, 67.10500024160667, 
04/19/2017 08, 90.8000030518, 75.5999984741, 83.02166684468831, 
04/19/2017 09, 103.199996948, 84.1999969482, 90.72166684468499, 
04/19/2017 10, 87.3000030518, 66.8000030518, 80.23500022888497, 
04/19/2017 11, 76.9000015259, 43.7000007629, 53.468333307898334, 
04/19/2017 12, 62.5, 42.0999984741, 45.57999966939668, 
04/19/2017 13, 67.1999969482, 41.7000007629, 50.67166646321001, 
04/19/2017 14, 61.7000007629, 51.0999984741, 54.68333339691333, 
04/19/2017 15, 60.4000015259, 17.7000007629, 32.660000228881664, 
04/19/2017 16, 31.5, 17.5, 22.38999977112501, 
04/19/2017 17, 37, 25.7000007629, 30.74833339055, 
04/19/2017 18, 42.9000015259, 30.8999996185, 36.607017650933315, 
04/19/2017 19, 66.5999984741, 40.7000007629, 54.86833318074335, 
04/19/2017 20, 83.5, 63, 75.29333362579834, 
04/19/2017 21, 83.0999984741, 70.0999984741, 77.22166684468833, 
04/19/2017 22, 74.4000015259, 59.9000015259, 67.21666685740331, 
04/19/2017 23, 62.5999984741, 54.9000015259, 58.70999978383668, 
04/20/2017 00, 59.7000007629, 51.7000007629, 54.51666692097832, 
04/20/2017 01, 62.4000015259, 53.7999992371, 55.820000076296665, 
04/20/2017 02, 62.7999992371, 54.7000007629, 57.545000012716656, 
04/20/2017 03, 59.5, 49.9000015259, 54.21000016530333, 
04/20/2017 04, 52.2999992371, 44.0999984741, 46.74333311717335, 
04/20/2017 05, 59.0999984741, 46, 51.09499994914001, 
04/20/2017 06, 77.1999969482, 57, 67.25333366394335, 
04/20/2017 07, 82.1999969482, 68.5999984741, 75.60500017802168, 
04/20/2017 08, 89, 45.7000007629, 55.12000020345165, 
04/20/2017 09, 57.7000007629, 48.2999992371, 52.51999988555834, 
04/20/2017 10, 63, 53.7000007629, 57.353333409628334, 
04/20/2017 11, 57.5999984741, 48.4000015259, 52.27500012715502, 
04/20/2017 12, 60.7999992371, 45.2000007629, 53.51999988555999, 
04/20/2017 13, 60.7999992371, 39.9000015259, 44.00000012715667, 
04/20/2017 14, 50, 36, 41.61666673025167, 
04/20/2017 15, 47.9000015259, 33.2999992371, 37.10999984741167, 
04/20/2017 16, 187.399993896, 35.7000007629, 49.23666674295835, 
04/20/2017 17, 72.9000015259, 43.7999992371, 51.01166674297001, 
04/20/2017 18, 53.9000015259, 36.7999992371, 42.14833335876334, 
04/20/2017 19, 43.2999992371, 31.1000003815, 35.441666698454995, 
04/20/2017 20, 43.9000015259, 35.0999984741, 38.37666683197333, 
04/20/2017 21, 44.4000015259, 36.4000015259, 40.188333320618334, 
04/20/2017 22, 49, 42, 44.87333316802833, 
04/20/2017 23, 49.4000015259, 42.5999984741, 45.70333340963166, 
04/21/2017 00, 47.7999992371, 42.2000007629, 44.531666628518344, 
04/21/2017 01, 49.2999992371, 33.0999984741, 41.654999860124995, 
04/21/2017 02, 45.4000015259, 24.1000003815, 29.59999993642833, 
04/21/2017 03, 26.8999996185, 21.7999992371, 24.891666634878337, 
04/21/2017 04, 27.1000003815, 22.2999992371, 23.863333320625, 
04/21/2017 05, 30.7999992371, 24.6000003815, 27.016666603090002, 
04/21/2017 06, 40, 27.3999996185, 30.466666634873324, 
04/21/2017 07, 46.2999992371, 33.2000007629, 41.19166647592498, 
04/21/2017 08, 54.7999992371, 44.2999992371, 49.60666675567998, 
04/21/2017 09, 54.5, 38.4000015259, 47.66333325704001, 
04/21/2017 10, 49.9000015259, 33.9000015259, 36.12999992370333, 
04/21/2017 11, 41.5999984741, 27.1000003815, 31.675000222518317, 
04/21/2017 12, 40.0999984741, 21.7000007629, 27.176666545870003, 
04/21/2017 13, 50.0999984741, 23.1000003815, 28.26166674295499, 
04/21/2017 14, 52.2999992371, 28.7000007629, 32.94833329518833, 
04/21/2017 15, 83.6999969482, 31.8999996185, 42.79666649500168, 
04/21/2017 16, 69.9000015259, 31.3999996185, 41.35000022252332, 
04/21/2017 17, 62, 36.7999992371, 40.85166657765332, 
04/21/2017 18, 59.0999984741, 39.4000015259, 49.8954545801341, 
04/21/2017 20, 53.2999992371, 43.0999984741, 47.90384593376346, 
04/21/2017 21, 46, 35.5, 38.301666704818345, 
04/21/2017 22, 40.5, 35.9000015259, 38.36800018310801, 
04/21/2017 23, 46.9000015259, 32.7999992371, 35.87924539818303, 
04/22/2017 00, 40.2000007629, 28.2999992371, 31.959999910984997, 
04/22/2017 01, 32.9000015259, 28.7999992371, 30.226666736598325, 
04/22/2017 02, 34.2999992371, 29.6000003815, 32.04999977747332, 
04/22/2017 03, 33.7999992371, 27.7999992371, 31.18499994277833, 
04/22/2017 04, 36.7000007629, 27.7999992371, 31.33061222154693, 
04/22/2017 05, 41.5999984741, 34.4000015259, 36.90000019073668, 
04/22/2017 06, 48.5, 40.7000007629, 44.31666653950666, 
04/22/2017 07, 49.7000007629, 44.7000007629, 47.04333337147999, 
04/22/2017 08, 55.7000007629, 47, 52.386666488643336, 
04/22/2017 09, 132.600006104, 48.9000015259, 100.4549997329567, 
04/22/2017 10, 121.300003052, 36.2999992371, 70.23499984741335, 
04/22/2017 11, 36.7999992371, 28.3999996185, 30.883333396908323, 
04/22/2017 12, 31.7000007629, 26.7999992371, 28.743333212535013, 
04/22/2017 13, 28.7999992371, 18.8999996185, 22.105000019075003, 
04/22/2017 14, 43.2999992371, 22.7999992371, 35.064999961849985, 
04/22/2017 15, 39.5999984741, 20.2000007629, 29.55666659672999, 
04/22/2017 16, 22.2999992371, 18.3999996185, 20.14833342233999, 
04/22/2017 17, 28.5, 19.2999992371, 24.493103487736196, 
04/22/2017 18, 40.2000007629, 26.7000007629, 34.30499995549165, 
04/22/2017 19, 35.7000007629, 23.5, 27.919999917353337, 
04/22/2017 20, 35.7999992371, 26.8999996185, 31.06833340326832, 
04/22/2017 21, 35.4000015259, 25.2999992371, 30.528070115207026, 
04/22/2017 22, 28.6000003815, 21.1000003815, 24.83620706097241, 
04/22/2017 23, 20.3999996185, 9, 13.715254169403051, 
04/23/2017 00, 9.39999961853, 6.30000019073, 7.586206888330691, 
04/23/2017 01, 7.30000019073, 5.5, 6.278333338101166, 
04/23/2017 02, 12.3999996185, 5.90000009537, 8.673333279292832, 
04/23/2017 03, 10.3000001907, 8.19999980927, 9.146666638057168, 
04/23/2017 04, 13.6999998093, 8.5, 10.541666698457997, 
04/23/2017 05, 15.5, 11.3999996185, 13.366666650771668, 
04/23/2017 06, 26.7999992371, 14.3999996185, 21.18333339690833, 
04/23/2017 07, 37.2999992371, 23, 28.154999955491675, 
04/23/2017 08, 39.2000007629, 32, 35.75000012715499, 
04/23/2017 09, 37.4000015259, 27.8999996185, 33.16666657130334, 
04/23/2017 10, 34.9000015259, 21.2000007629, 24.96833340326667, 
04/23/2017 11, 23.2000007629, 12.5, 16.800000095363327, 
04/23/2017 12, 24.8999996185, 12.1999998093, 19.20500003496666, 
04/23/2017 13, 21.6000003815, 12.1999998093, 16.63333331744, 
04/23/2017 14, 26.1000003815, 12.3000001907, 16.074999968213334, 
04/23/2017 15, 31.7999992371, 17.2000007629, 24.114999993639994, 
04/23/2017 16, 39.2999992371, 22.6000003815, 26.830000019070003, 
04/23/2017 17, 39.4000015259, 30.3999996185, 35.72666673660168, 
04/23/2017 18, 40.2999992371, 18.8999996185, 27.798333326976667, 
04/23/2017 19, 43.5, 18.8999996185, 28.33333330154166, 
04/23/2017 20, 52.5, 36, 43.37500000000334, 
04/23/2017 21, 60.9000015259, 48.5, 54.26666653950667, 
04/23/2017 22, 68.1999969482, 57.9000015259, 62.95666656493666, 
04/23/2017 23, 69.9000015259, 50.4000015259, 60.16333319346167, 
04/24/2017 00, 56.5, 47.7999992371, 50.95333334605001, 
04/24/2017 01, 57, 45.0999984741, 49.82333348591999, 
04/24/2017 02, 48.4000015259, 31.2999992371, 38.066666730243334, 
04/24/2017 03, 49.5, 36.7999992371, 42.753333218895, 
04/24/2017 04, 50.0999984741, 41.5999984741, 44.68833306630335, 
04/24/2017 05, 51.9000015259, 40.2000007629, 44.59166673024332, 
04/24/2017 06, 70.5, 47.0999984741, 57.319999821978335, 
04/24/2017 07, 76.6999969482, 59.2000007629, 67.52333329518166, 
04/24/2017 08, 71.3000030518, 50.0999984741, 61.71833324432169, 
04/24/2017 09, 58.5999984741, 43.9000015259, 48.83333326975501, 
04/24/2017 10, 62, 25, 34.18166653315334, 
04/24/2017 11, 40.4000015259, 22.5, 25.865000057221668, 
04/24/2017 12, 33.5999984741, 18.7999992371, 22.711666647591663, 
04/24/2017 13, 33.7000007629, 17.5, 20.695000012713333, 
04/24/2017 14, 60.5, 18, 23.953333377840007, 
04/24/2017 15, 32.5999984741, 20.8999996185, 24.153333155315007, 
04/24/2017 16, 37.0999984741, 21.2999992371, 24.449999999999996, 
04/24/2017 17, 35.7999992371, 19.2999992371, 24.013559406086443, 
04/24/2017 18, 52.4000015259, 25.7000007629, 31.573333454126654, 
04/24/2017 19, 74.6999969482, 34.2000007629, 41.838333257041675, 
04/24/2017 20, 66.4000015259, 34.7000007629, 42.93666687011667, 
04/24/2017 21, 60.4000015259, 38.5999984741, 48.66333357492665, 
04/24/2017 22, 51.2999992371, 33.5999984741, 38.924999936421656, 
04/24/2017 23, 53, 31.1000003815, 40.94333321253499, 
04/25/2017 00, 57.9000015259, 44.7000007629, 50.04666690826166, 
04/25/2017 01, 54.5, 43.5, 47.956666628520004, 
04/25/2017 02, 48.2999992371, 33.5999984741, 38.95333340962834, 
04/25/2017 03, 58.7999992371, 41.2000007629, 50.83500016530668, 
04/25/2017 04, 66.5, 45.7000007629, 51.87499987283832, 
04/25/2017 05, 67.0999984741, 46.2999992371, 56.84166647592999, 
04/25/2017 06, 86.1999969482, 60.7000007629, 71.40666618346332, 
04/25/2017 07, 103.099998474, 66.5, 77.02333297728836, 
04/25/2017 08, 228, 58.5999984741, 68.71500021616666, 
04/25/2017 09, 87.9000015259, 43.2000007629, 61.471666781108325, 
04/25/2017 10, 65.6999969482, 30.3999996185, 44.284999688468346, 
04/25/2017 11, 51.2999992371, 26.8999996185, 33.701666704809995, 
04/25/2017 12, 50.9000015259, 28.7999992371, 33.58499997456499, 
04/25/2017 13, 105.400001526, 26.7000007629, 35.545000044508335, 
04/25/2017 14, 219.800003052, 29.8999996185, 40.61999991735834, 
04/25/2017 15, 61, 27.7999992371, 35.12499993641667, 
04/25/2017 16, 56.5, 29.2000007629, 34.110000069935005, 
04/25/2017 17, 52.5999984741, 31, 37.18166678746834, 
04/25/2017 18, 50.9000015259, 30, 37.80833330154834, 
04/25/2017 19, 63, 42, 51.30333340962666, 
04/25/2017 20, 115, 49.5999984741, 70.96166648864167, 
04/25/2017 21, 181.300003052, 87.8000030518, 107.256666692105, 
04/25/2017 22, 135.300003052, 78.5999984741, 100.92500038149998, 
04/25/2017 23, 82.9000015259, 43.7000007629, 60.25666662851499, 
04/26/2017 00, 54.9000015259, 30.7000007629, 41.27666645050002, 
04/26/2017 01, 103.300003052, 32.7999992371, 54.961666425075016, 
04/26/2017 02, 245.199996948, 39.5, 53.670000076295, 
04/26/2017 03, 61.7999992371, 34.9000015259, 42.34500001271833, 
04/26/2017 04, 78.5999984741, 35.7999992371, 48.32666676838999, 
04/26/2017 05, 75.5999984741, 36.7999992371, 56.05833358765166, 
04/26/2017 06, 142.600006104, 73.5, 96.24666608172171, 
04/26/2017 07, 167.100006104, 95.4000015259, 127.12999992369835, 
