datetime, Max, Min, Average
07/16/2017 08, 213.300003052, 16.6000003815, 41.398333231618345, 
07/16/2017 09, 306.700012207, 20, 118.29166685739499, 
07/16/2017 10, 300.700012207, 53.7999992371, 126.17833309168667, 
07/16/2017 11, 279.799987793, 47, 129.71833305359334, 
07/16/2017 12, 237.399993896, 31.3999996185, 84.07999970116666, 
07/16/2017 13, 244, 28.2999992371, 89.1999993324017, 
07/16/2017 14, 164.100006104, 56.2999992371, 106.06166667938668, 
07/16/2017 15, 347.399993896, 37.9000015259, 112.70333385468831, 
07/16/2017 16, 188, 9.69999980927, 66.23833271661121, 
07/16/2017 17, 57.7000007629, 17.2000007629, 32.45499998728166, 
07/16/2017 18, 74.9000015259, 13, 31.753333266578334, 
07/16/2017 19, 116.5, 16.2999992371, 51.80833336511833, 
07/16/2017 20, 140.300003052, 44.9000015259, 86.43166700999333, 
07/16/2017 21, 88, 29.1000003815, 48.559999847413344, 
07/16/2017 22, 53, 34.0999984741, 40.32333342234668, 
07/16/2017 23, 52.5999984741, 21.5, 35.81500008900833, 
07/17/2017 00, 20.5, 15.3000001907, 18.02166673342333, 
07/17/2017 01, 16.6000003815, 6.5, 9.445000044508996, 
07/17/2017 02, 23.7999992371, 6.19999980927, 9.503333282468834, 
07/17/2017 03, 14.1999998093, 6.19999980927, 9.89833331902683, 
07/17/2017 04, 16, 6.19999980927, 8.976666728656, 
07/17/2017 05, 17.2000007629, 11.1000003815, 14.015254230815254, 
07/17/2017 06, 23.5, 10.3999996185, 14.078333346046664, 
07/17/2017 07, 47.4000015259, 14.3999996185, 22.62000001271667, 
07/17/2017 08, 55.4000015259, 31.2000007629, 38.91499999364667, 
07/17/2017 09, 139.899993896, 29.3999996185, 68.59999939598, 
07/17/2017 10, 214.300003052, 86.0999984741, 135.17500038149836, 
07/17/2017 11, 223.199996948, 42.7000007629, 101.29499988554169, 
07/17/2017 12, 266.299987793, 72.9000015259, 125.97166671754833, 
07/17/2017 13, 445.200012207, 68.9000015259, 162.96999982193992, 
07/17/2017 14, 245, 56.5, 114.91499989827167, 
07/17/2017 15, 297.799987793, 61.4000015259, 115.48166631060832, 
07/17/2017 16, 180.199996948, 74.9000015259, 116.76153828548078, 
07/17/2017 17, 226.5, 72.3000030518, 148.8613631508182, 
07/17/2017 18, 535.299987793, 104.900001526, 221.62833315530003, 
07/17/2017 19, 324.600006104, 106.699996948, 214.72166620891664, 
07/17/2017 20, 436.600006104, 13.3000001907, 145.47333316803994, 
07/17/2017 21, 19.7999992371, 6.80000019073, 10.545000060396662, 
07/17/2017 22, 27.8999996185, 4.80000019073, 7.753333314260166, 
07/17/2017 23, 13, 6.5, 8.864999961854503, 
07/18/2017 00, 26, 7.69999980927, 10.963333352406005, 
07/18/2017 01, 15.8000001907, 7, 9.246666614216998, 
07/18/2017 02, 9.89999961853, 5.59999990463, 7.543333307902331, 
07/18/2017 03, 10.5, 6.19999980927, 8.077272653582272, 
07/18/2017 04, 21.5, 9.60000038147, 12.717021231952552, 
07/18/2017 05, 41.0999984741, 12.8999996185, 21.758333381013326, 
07/18/2017 06, 90.5, 17.8999996185, 31.83333339690832, 
07/18/2017 07, 98.4000015259, 25.1000003815, 44.76333325705168, 
07/18/2017 08, 113.900001526, 36.7999992371, 67.68500035604498, 
07/18/2017 09, 357.799987793, 72.6999969482, 146.31999956763667, 
07/18/2017 10, 292.899993896, 97.0999984741, 176.89333368940166, 
07/18/2017 11, 330.5, 69.8000030518, 139.2449996948033, 
07/18/2017 12, 305, 58.2999992371, 122.13166713717997, 
07/18/2017 13, 283.100006104, 42.7999992371, 121.99499963120499, 
07/18/2017 14, 301.899993896, 38, 98.97500012715668, 
07/18/2017 15, 1297.69995117, 63.4000015259, 148.62666498811828, 
07/18/2017 16, 184.199996948, 32.2999992371, 99.4250004450683, 
07/18/2017 17, 91.3000030518, 12.1999998093, 21.096666669839998, 
07/18/2017 18, 225.300003052, 14.6000003815, 45.77833369574001, 
07/18/2017 19, 180.100006104, 11.1999998093, 37.004999796538335, 
07/18/2017 20, 50.4000015259, 13.6999998093, 27.04166652362, 
07/18/2017 21, 141, 7.5, 25.43666671911934, 
07/18/2017 22, 23.3999996185, 7.40000009537, 13.951666593552668, 
07/18/2017 23, 38.5999984741, 6.5, 18.02105251110526, 
07/19/2017 00, 10.6000003815, 7.09999990463, 9.299999887298634, 
07/19/2017 01, 12.6000003815, 7.90000009537, 9.723529507132943, 
07/19/2017 02, 17.2999992371, 8.39999961853, 13.216000099180404, 
07/19/2017 03, 27.7999992371, 7.90000009537, 11.970000020668834, 
07/19/2017 04, 70.8000030518, 15.6000003815, 27.19666668574334, 
07/19/2017 05, 37.2000007629, 16.3999996185, 23.74333340327, 
07/19/2017 06, 107.599998474, 16.3999996185, 33.274999872843345, 
07/19/2017 07, 76.0999984741, 37, 50.793333371476656, 
07/19/2017 08, 236.800003052, 50, 98.42333374025499, 
07/19/2017 09, 237.600006104, 72.0999984741, 113.14333292642502, 
07/19/2017 10, 258.399993896, 62.2000007629, 122.98846112759612, 
07/19/2017 11, 357.100006104, 50.5, 132.25000019075335, 
07/19/2017 12, 276.5, 49.7000007629, 138.13500010173667, 
07/19/2017 13, 384, 117.300003052, 191.10833282470003, 
07/19/2017 14, 500.399993896, 78.9000015259, 178.9033336639267, 
07/19/2017 15, 268.399993896, 67, 155.66166737879158, 
07/19/2017 16, 125.5, 14.3999996185, 30.453333234791668, 
07/19/2017 17, 20, 9.10000038147, 14.314999961859495, 
07/19/2017 18, 41.2999992371, 15.1999998093, 21.636666663490004, 
07/19/2017 19, 33.2999992371, 17.6000003815, 23.38666674296167, 
07/19/2017 20, 58.5999984741, 17.7000007629, 33.58666655222834, 
07/19/2017 21, 74.6999969482, 10.3999996185, 35.41333320934999, 
07/19/2017 22, 24.2000007629, 6.59999990463, 15.669999996821, 
07/19/2017 23, 10.3000001907, 6.30000019073, 8.411111111112, 
07/20/2017 00, 17.6000003815, 8, 11.020000012712835, 
07/20/2017 01, 11.3000001907, 7, 9.355000011126, 
07/20/2017 02, 17.3999996185, 6.90000009537, 9.536666687329836, 
07/20/2017 03, 12.1000003815, 6.40000009537, 8.916666714353335, 
07/20/2017 04, 16.2000007629, 8.19999980927, 10.265000057221831, 
07/20/2017 05, 18, 10.1999998093, 14.340000025435, 
07/20/2017 06, 29.7000007629, 16, 19.026666704813337, 
07/20/2017 07, 56.5, 29.2999992371, 39.849999904634096, 
07/20/2017 08, 56, 21.3999996185, 36.36499986648, 
07/20/2017 09, 185, 21, 94.92499993642998, 
07/20/2017 10, 184.300003052, 47, 96.37666657766002, 
07/20/2017 11, 396.200012207, 51.7000007629, 101.62833334603664, 
07/20/2017 12, 223.199996948, 52, 101.0649999618283, 
07/20/2017 13, 287.899993896, 53.5999984741, 114.88500035607336, 
07/20/2017 14, 285.399993896, 34.0999984741, 99.12999960578999, 
07/20/2017 15, 78.8000030518, 11.3999996185, 20.351666736601665, 
07/20/2017 16, 23.8999996185, 11.6999998093, 16.204999923708332, 
07/20/2017 17, 48.2999992371, 16.8999996185, 28.943103592967237, 
07/20/2017 18, 115.400001526, 46.4000015259, 74.89687538148125, 
07/20/2017 19, 117.099998474, 29.5, 58.99000002543001, 
07/20/2017 20, 68.0999984741, 19.5, 28.576666609445, 
07/20/2017 21, 45.7999992371, 15, 22.321666828788334, 
07/20/2017 22, 20.5, 13.6000003815, 16.024999952314996, 
07/20/2017 23, 22.2000007629, 14.1999998093, 18.239999980926, 
07/21/2017 00, 18, 10.3999996185, 13.367567603656761, 
07/21/2017 01, 16.2000007629, 6.5, 9.211666735010333, 
07/21/2017 02, 24, 6.59999990463, 11.336666742957501, 
07/21/2017 03, 30, 10.1000003815, 15.31666666666833, 
07/21/2017 04, 23.7000007629, 9.60000038147, 16.291666762036165, 
07/21/2017 05, 70.1999969482, 11.3000001907, 27.588333272931674, 
07/21/2017 06, 58.2999992371, 23.2999992371, 39.65666675568668, 
07/21/2017 07, 62.2999992371, 32.2000007629, 45.138333447771664, 
07/21/2017 08, 83, 29.7999992371, 47.40833314260333, 
07/21/2017 09, 122, 24, 55.055000114436666, 
07/21/2017 10, 570.200012207, 34.4000015259, 174.938333320605, 
07/21/2017 11, 324.200012207, 6.5, 75.36999987760285, 
07/21/2017 12, 329.700012207, 13.5, 109.54318172278637, 
07/21/2017 13, 496.5, 63.7999992371, 198.46500072484332, 
07/21/2017 14, 518.299987793, 18.6000003815, 163.36166652044824, 
07/21/2017 15, 335.100006104, 43.5999984741, 159.79666678110166, 
07/21/2017 16, 846, 45.4000015259, 170.9999994913283, 
07/21/2017 17, 375.700012207, 18.8999996185, 102.69000002543004, 
07/21/2017 18, 247.5, 33.5999984741, 107.32166633603333, 
07/21/2017 19, 111.400001526, 30.6000003815, 58.24166688919335, 
07/21/2017 20, 121.300003052, 24.2000007629, 54.115000438699994, 
07/21/2017 21, 62.4000015259, 17.2000007629, 28.074999999991658, 
07/21/2017 22, 46.7000007629, 11.3999996185, 21.806666739778326, 
07/21/2017 23, 108.800003052, 10.8000001907, 22.558333365123335, 
07/22/2017 00, 14.6999998093, 5.40000009537, 9.294999996823998, 
07/22/2017 01, 13.5, 5, 8.628333377839665, 
07/22/2017 02, 12.5, 3.5, 5.559999998411667, 
07/22/2017 03, 7.90000009537, 3.90000009537, 5.146666669845834, 
07/22/2017 04, 6, 2.40000009537, 4.283018867923775, 
07/22/2017 05, 22.3999996185, 4.09999990463, 9.911666615803501, 
07/22/2017 06, 15.8000001907, 6.80000019073, 11.259259241599446, 
07/22/2017 07, 29.2000007629, 8.60000038147, 17.85500006675683, 
07/22/2017 08, 124.5, 19.7000007629, 37.89333349864334, 
07/22/2017 09, 259.700012207, 29.5, 80.66666711171501, 
07/22/2017 10, 256.700012207, 32.2999992371, 85.15166619616166, 
07/22/2017 11, 226.699996948, 61.7999992371, 125.15999940235172, 
07/22/2017 12, 142.600006104, 43.9000015259, 76.59333330789832, 
07/22/2017 13, 398.399993896, 57.0999984741, 116.30333302814833, 
07/22/2017 14, 221, 41.2000007629, 100.06000003813168, 
07/22/2017 15, 186.899993896, 44.9000015259, 96.80166632333, 
07/22/2017 16, 161.399993896, 33.5999984741, 96.7716667811217, 
07/22/2017 17, 144.899993896, 20.2999992371, 59.32166687647166, 
07/22/2017 18, 50.7000007629, 17.6000003815, 31.75500011444333, 
07/22/2017 19, 65.3000030518, 7.30000019073, 24.456666715942163, 
07/22/2017 20, 14.6999998093, 4.09999990463, 9.036666623752668, 
07/22/2017 21, 113.5, 6.40000009537, 38.71000000635966, 
07/22/2017 22, 10.8999996185, 5, 7.618333347638169, 
07/22/2017 23, 9.5, 4.40000009537, 6.179999987285333, 
07/23/2017 00, 6.09999990463, 3.29999995232, 4.718644077495425, 
07/23/2017 01, 8.60000038147, 4.19999980927, 6.253333330154333, 
07/23/2017 02, 9.60000038147, 4.80000019073, 6.853333361943164, 
07/23/2017 03, 9.80000019073, 5, 6.716666658719, 
07/23/2017 04, 9.5, 4.59999990463, 7.1666666587193335, 
07/23/2017 05, 23.2000007629, 8.39999961853, 12.281666692100329, 
07/23/2017 06, 47, 12.3000001907, 26.491666475936665, 
07/23/2017 07, 41.7000007629, 17.2000007629, 24.803333377829993, 
07/23/2017 08, 65.3000030518, 26.7000007629, 41.12363645379273, 
07/23/2017 09, 202.300003052, 30.7000007629, 87.08620663345516, 
07/23/2017 10, 284.5, 55.5999984741, 132.46922977150768, 
07/23/2017 11, 201.100006104, 35.2999992371, 93.25937509538434, 
07/23/2017 12, 228.100006104, 22.2000007629, 121.50833415990834, 
07/23/2017 13, 332.399993896, 55.5999984741, 137.71500040692496, 
07/23/2017 14, 278.100006104, 39.4000015259, 120.01666704817002, 
07/23/2017 15, 387.299987793, 54.4000015259, 138.33333257037, 
07/23/2017 16, 311.899993896, 8.30000019073, 91.77000034651547, 
07/23/2017 17, 30.1000003815, 7.5, 14.044999933242659, 
07/23/2017 18, 30.1000003815, 3.79999995232, 10.891666694480836, 
07/23/2017 19, 12.8000001907, 10.5, 11.642857074742858, 
07/23/2017 20, 20, 8.10000038147, 12.523636384441819, 
07/23/2017 21, 40.4000015259, 4.09999990463, 12.219999996824333, 
07/23/2017 22, 8.5, 3.70000004768, 5.3716666658714995, 
07/23/2017 23, 6.90000009537, 3.70000004768, 5.084999982516166, 
07/24/2017 00, 11.3999996185, 4.09999990463, 5.703333346047332, 
07/24/2017 01, 12.1000003815, 3.59999990463, 6.658333333334836, 
07/24/2017 02, 5.80000019073, 2.5, 4.033333325385167, 
07/24/2017 03, 5.40000009537, 2, 3.5566666722295, 
07/24/2017 04, 6.69999980927, 3.09999990463, 4.461666651566833, 
07/24/2017 05, 10.3000001907, 3, 5.593333327770002, 
07/24/2017 06, 33, 7.09999990463, 15.456666668257832, 
07/24/2017 07, 23.7000007629, 9.19999980927, 14.856666628518333, 
07/24/2017 08, 66.1999969482, 10.6000003815, 14.819999996821666, 
07/24/2017 09, 27.1000003815, 6.90000009537, 15.070000044503997, 
07/24/2017 10, 151.300003052, 11.1999998093, 47.66166656812001, 
07/24/2017 11, 150.699996948, 18.2999992371, 68.30333318708166, 
07/24/2017 12, 105, 18.5, 55.75333318709998, 
07/24/2017 13, 216.699996948, 23.7000007629, 76.11333335240833, 
07/24/2017 14, 199, 21.7999992371, 92.55000000001334, 
07/24/2017 15, 220.899993896, 32.2999992371, 99.07666683198667, 
07/24/2017 16, 230.899993896, 57.0999984741, 123.45833346050333, 
07/24/2017 17, 241.100006104, 28.1000003815, 92.33333358765836, 
07/24/2017 18, 125.599998474, 14.8999996185, 31.458333158490007, 
07/24/2017 19, 41.9000015259, 17.2999992371, 28.01166667938166, 
07/24/2017 20, 70.0999984741, 14.8999996185, 32.71800008772999, 
07/24/2017 21, 43.5, 11.8999996185, 19.794999909399998, 
07/24/2017 22, 38.2999992371, 7, 13.775000015892338, 
07/24/2017 23, 27.7999992371, 3.09999990463, 7.570000012716666, 
07/25/2017 00, 8.19999980927, 2.40000009537, 4.1316666563355, 
07/25/2017 01, 30.5, 2.09999990463, 10.086666611828337, 
07/25/2017 02, 9.30000019073, 4.90000009537, 6.696666677792834, 
07/25/2017 03, 15.5, 5.40000009537, 8.583333396912337, 
07/25/2017 04, 12.3000001907, 3.79999995232, 6.671666677789832, 
07/25/2017 05, 41.2000007629, 8.69999980927, 14.482758686461034, 
07/25/2017 06, 136.800003052, 14.1000003815, 24.61833329201, 
07/25/2017 07, 31.7000007629, 7.59999990463, 16.341666706400336, 
07/25/2017 08, 27.1000003815, 14.1999998093, 20.140000073116664, 
07/25/2017 09, 18.7000007629, 9.60000038147, 13.94833340644283, 
07/25/2017 10, 68, 8.80000019073, 18.816666698462168, 
07/25/2017 11, 64.1999969482, 9.89999961853, 24.506666517262165, 
07/25/2017 12, 628.599975586, 24.1000003815, 145.50166638695833, 
07/25/2017 13, 311.200012207, 39.7000007629, 117.43999996182667, 
07/25/2017 14, 344.700012207, 108.199996948, 195.4566672007333, 
07/25/2017 15, 193.600006104, 30.1000003815, 85.46166683833832, 
07/25/2017 16, 228.5, 45.5, 84.73478184573042, 
07/25/2017 17, 94.5, 6.59999990463, 23.075000063574496, 
07/25/2017 18, 15.6000003815, 7.5, 11.051666688922165, 
07/25/2017 19, 20.8999996185, 8.60000038147, 13.0616665999055, 
07/25/2017 20, 21.3999996185, 12, 16.061666584011665, 
07/25/2017 21, 17.7000007629, 3.90000009537, 7.549999992049166, 
07/25/2017 22, 9.10000038147, 3.90000009537, 6.328333330155, 
07/25/2017 23, 8.5, 4.69999980927, 6.198333319029002, 
07/26/2017 00, 12.1000003815, 5.80000019073, 7.9383333603566655, 
07/26/2017 01, 22.6000003815, 5.69999980927, 9.6833333253845, 
07/26/2017 02, 12.1000003815, 6.5, 8.821666717526663, 
07/26/2017 03, 23.2999992371, 7.5, 11.4483333428725, 
07/26/2017 04, 28, 10.3000001907, 16.97166671753333, 
07/26/2017 05, 37.2000007629, 12.6999998093, 22.875000111263333, 
07/26/2017 06, 66.0999984741, 19.2999992371, 33.86833327611333, 
07/26/2017 07, 60.7000007629, 22.7000007629, 33.24333327610832, 
07/26/2017 08, 66.0999984741, 28.1000003815, 40.85000003179833, 
07/26/2017 09, 124.800003052, 17.5, 36.218333339691675, 
07/26/2017 10, 211.199996948, 27.6000003815, 87.11166620252332, 
07/26/2017 11, 153.399993896, 33.2000007629, 81.88000017803331, 
07/26/2017 12, 307.399993896, 21.2000007629, 94.57499961852162, 
07/26/2017 13, 334.799987793, 45.2000007629, 109.87833232875836, 
07/26/2017 14, 314.799987793, 30.8999996185, 102.44666681293332, 
07/26/2017 15, 188.300003052, 39.0999984741, 82.89499988553331, 
07/26/2017 16, 368.700012207, 54.4000015259, 137.0666670481467, 
07/26/2017 17, 375.899993896, 48, 151.41666641233, 
07/26/2017 18, 345, 96.4000015259, 185.971666081715, 
07/26/2017 19, 384, 47.4000015259, 165.91833356229, 
07/26/2017 20, 131, 39.2000007629, 87.33333346050166, 
07/26/2017 21, 162.699996948, 51.7000007629, 86.71666628518167, 
07/26/2017 22, 81.1999969482, 30.7000007629, 48.226666577656665, 
07/26/2017 23, 144.5, 21.5, 43.88166672388666, 
07/27/2017 00, 84.8000030518, 30.7999992371, 43.13499984742, 
07/27/2017 01, 49.2999992371, 24.1000003815, 34.19666662216667, 
07/27/2017 02, 56.2999992371, 16, 27.11666669846334, 
07/27/2017 03, 29.7000007629, 13.6999998093, 23.511666647598336, 
07/27/2017 04, 36.7000007629, 18.5, 23.291666634885008, 
07/27/2017 05, 64.4000015259, 20.5, 29.557777955795544, 
07/27/2017 06, 113.099998474, 39.7000007629, 56.83846158247307, 
07/27/2017 07, 52.5999984741, 37.2000007629, 43.13620685708102, 
07/27/2017 08, 238.100006104, 30.7999992371, 80.90465110958138, 
07/27/2017 09, 265.799987793, 40.0999984741, 106.94166673025333, 
07/27/2017 10, 300.299987793, 41.0999984741, 104.66999937689167, 
07/27/2017 11, 468.399993896, 18.2000007629, 96.55166660943834, 
07/27/2017 12, 958.299987793, 22.6000003815, 127.21666644413669, 
07/27/2017 13, 313.299987793, 31, 92.71333332063499, 
07/27/2017 14, 516.200012207, 26.5, 113.58166688286168, 
07/27/2017 15, 376.899993896, 112.400001526, 220.83333447779998, 
07/27/2017 16, 293.899993896, 58.7000007629, 190.71166655222999, 
07/27/2017 17, 369.700012207, 103.800003052, 162.6512822860256, 
07/27/2017 18, 249.899993896, 47.5999984741, 163.27333329518666, 
07/27/2017 19, 397.600006104, 19.1000003815, 150.62666705449502, 
07/27/2017 20, 255.899993896, 38.2999992371, 86.79500001270168, 
07/27/2017 21, 79, 27.1000003815, 39.124999841055, 
07/27/2017 22, 62.4000015259, 22.1000003815, 31.026666673028338, 
07/27/2017 23, 60.4000015259, 19.2999992371, 31.688333352413338, 
07/28/2017 00, 29.6000003815, 16.1000003815, 21.541666825611664, 
07/28/2017 01, 51.5, 17, 28.036666774749996, 
07/28/2017 02, 105.900001526, 15.8999996185, 23.60500011444001, 
07/28/2017 03, 61.5999984741, 21.7999992371, 28.40166664123834, 
07/28/2017 04, 77.9000015259, 23.5, 36.87999989192167, 
07/28/2017 05, 85.4000015259, 35.0999984741, 55.08666680654166, 
07/28/2017 06, 197.199996948, 27.2000007629, 57.83666702907, 
07/28/2017 07, 100.900001526, 31.7999992371, 58.34666646321833, 
07/28/2017 08, 96.1999969482, 40, 64.82105255126844, 
07/28/2017 09, 244, 62.5999984741, 116.98636401785453, 
07/28/2017 10, 577.799987793, 36.4000015259, 92.13728804507795, 
07/28/2017 11, 299.799987793, 38, 107.73333243163334, 
07/28/2017 12, 461.600006104, 48.7000007629, 152.86333332064163, 
07/28/2017 13, 658.099975586, 65.8000030518, 181.14666595457166, 
07/28/2017 14, 252.600006104, 46, 132.66166693373, 
07/28/2017 15, 219.300003052, 27.2000007629, 104.17333431250002, 
07/28/2017 16, 668.700012207, 12.6999998093, 77.9700002988183, 
07/28/2017 17, 86.5999984741, 9.89999961853, 19.006666676200503, 
07/28/2017 18, 74.4000015259, 18.6000003815, 31.470000012718334, 
07/28/2017 19, 22.7000007629, 10.3000001907, 14.57000004450334, 
07/28/2017 20, 36.4000015259, 11.8999996185, 24.826666768391668, 
07/28/2017 21, 43.5999984741, 24, 32.844999853770005, 
07/28/2017 22, 44.5999984741, 11.5, 19.781666676201667, 
07/28/2017 23, 15.8999996185, 5.30000019073, 8.930000050860999, 
07/29/2017 00, 11, 6.30000019073, 8.953333353996502, 
07/29/2017 01, 12.8000001907, 6.69999980927, 8.593333339691165, 
07/29/2017 02, 13.8999996185, 7.59999990463, 10.991666698460168, 
07/29/2017 03, 13.6000003815, 8.60000038147, 11.14000005722333, 
07/29/2017 04, 12.3000001907, 9.60000038147, 10.749999984103829, 
07/29/2017 05, 17.5, 10.8999996185, 13.655000082651668, 
07/29/2017 06, 20.5, 10.3999996185, 14.880000114442504, 
07/29/2017 07, 31.3999996185, 18.7999992371, 23.584615230565394, 
07/29/2017 08, 81, 21.7000007629, 34.439999993646666, 
07/29/2017 09, 95.8000030518, 23.7999992371, 51.596666971841664, 
07/29/2017 10, 219.100006104, 39.4000015259, 69.90499998727499, 
07/29/2017 11, 193.800003052, 50.0999984741, 94.00500030519167, 
07/29/2017 12, 142.899993896, 30.7999992371, 66.7083336512217, 
07/29/2017 13, 195.800003052, 27.8999996185, 87.71333341599333, 
07/29/2017 14, 122.199996948, 31.6000003815, 65.41999982198332, 
07/29/2017 15, 159.600006104, 14.8999996185, 33.73666667938667, 
07/29/2017 16, 277.899993896, 25.2999992371, 80.27249994275999, 
07/29/2017 17, 26.2999992371, 15.1000003815, 19.74545444141819, 
07/29/2017 18, 20.6000003815, 13.3999996185, 15.888333320618331, 
07/29/2017 19, 20.3999996185, 13.1999998093, 16.703333266575005, 
07/29/2017 20, 20.8999996185, 13, 16.120689622289653, 
07/29/2017 21, 17.7000007629, 13, 15.05666658084, 
07/29/2017 22, 16.8999996185, 11, 12.94333332379667, 
07/29/2017 23, 12.8000001907, 8.19999980927, 10.156666692097668, 
07/30/2017 00, 10.6999998093, 7.40000009537, 8.926666601499331, 
07/30/2017 01, 9.5, 6.69999980927, 7.933333373069498, 
07/30/2017 02, 13.1999998093, 6.90000009537, 8.075000031789665, 
07/30/2017 03, 11.1999998093, 6.90000009537, 9.090000025430832, 
07/30/2017 04, 15.3000001907, 6.40000009537, 8.875000023841501, 
07/30/2017 05, 15.3999996185, 7.19999980927, 9.683333325388165, 
07/30/2017 06, 14.3999996185, 7.5, 9.804999979335834, 
07/30/2017 07, 30.8999996185, 11.1999998093, 16.659999942785, 
07/30/2017 08, 27.8999996185, 14.3000001907, 19.013333352405002, 
07/30/2017 09, 25.7999992371, 13.8999996185, 19.84333327611667, 
07/30/2017 10, 25.2000007629, 6.30000019073, 14.431666628521494, 
07/30/2017 11, 33.2000007629, 3, 11.083333381016333, 
07/30/2017 12, 289.700012207, 25.7000007629, 77.2763636502127, 
07/30/2017 13, 235.100006104, 42.0999984741, 106.83999983470166, 
07/30/2017 14, 186.699996948, 43.5999984741, 92.65166638690334, 
07/30/2017 15, 202.399993896, 34.7000007629, 88.44482737572241, 
07/30/2017 16, 313.5, 54.5999984741, 122.43589743589743, 
07/30/2017 17, 178.600006104, 15.1000003815, 59.19500042600832, 
07/30/2017 18, 63.2999992371, 19.8999996185, 36.80333325068333, 
07/30/2017 19, 78.6999969482, 17.1000003815, 45.906666723884996, 
07/30/2017 20, 134.5, 18.6000003815, 61.99500020345499, 
07/30/2017 21, 82.5999984741, 26.8999996185, 39.70999965668001, 
07/30/2017 22, 70.4000015259, 25.3999996185, 45.020754724179234, 
07/30/2017 23, 51.7000007629, 15.1000003815, 23.482352929949997, 
07/31/2017 00, 32.5, 12.3000001907, 16.306666723888334, 
07/31/2017 01, 26.6000003815, 13.3000001907, 17.450000015898336, 
07/31/2017 02, 22, 12, 15.473333326974998, 
07/31/2017 03, 25.8999996185, 10.8000001907, 14.621666701636665, 
07/31/2017 04, 60.9000015259, 12.8999996185, 25.04166657130167, 
07/31/2017 05, 88.5999984741, 13.3999996185, 31.648333517709997, 
07/31/2017 06, 81.5, 21.3999996185, 43.23333352406833, 
07/31/2017 07, 107.800003052, 29.6000003815, 46.29166660309333, 
07/31/2017 08, 205.800003052, 29, 50.64285731316607, 
07/31/2017 09, 204.699996948, 83.6999969482, 122.65555445345552, 
07/31/2017 10, 270.700012207, 51.7000007629, 125.04333394371834, 
07/31/2017 11, 251.699996948, 38.2999992371, 76.07500012715167, 
07/31/2017 12, 289.299987793, 30, 93.59666633606834, 
07/31/2017 13, 150.300003052, 53.4000015259, 95.64499944048166, 
07/31/2017 14, 411, 55.0999984741, 141.18333352407168, 
07/31/2017 15, 176.199996948, 38.0999984741, 93.58166656494836, 
07/31/2017 16, 203.899993896, 48.2000007629, 106.78108081300269, 
07/31/2017 17, 245.300003052, 69.8000030518, 137.66981189659626, 
07/31/2017 18, 245, 18.7999992371, 63.580951826890505, 
07/31/2017 19, 71.0999984741, 18.8999996185, 42.915217441052164, 
07/31/2017 20, 93.6999969482, 27.1000003815, 44.08833354314666, 
07/31/2017 21, 58, 24.7000007629, 35.46166664759166, 
07/31/2017 22, 46.5, 12.3999996185, 26.606666660311667, 
07/31/2017 23, 30.7000007629, 11.1999998093, 16.92666675249667, 
08/01/2017 00, 25.2999992371, 9.80000019073, 16.255814042205355, 
08/01/2017 01, 14.3999996185, 4, 6.503448223239656, 
08/01/2017 02, 10, 4.69999980927, 6.6883333206185025, 
08/01/2017 03, 18.8999996185, 4.30000019073, 8.19767440751442, 
08/01/2017 04, 26.7000007629, 5.40000009537, 9.301666704815165, 
08/01/2017 05, 35.2000007629, 11.8000001907, 20.118333498631664, 
08/01/2017 06, 41.2000007629, 18, 25.095000044501663, 
08/01/2017 07, 37, 18.7000007629, 25.358333396908325, 
08/01/2017 08, 149, 20.1000003815, 44.44166669846166, 
08/01/2017 09, 174.100006104, 20.7999992371, 54.704999987286655, 
08/01/2017 10, 168.199996948, 28.2000007629, 88.64999961852, 
08/01/2017 11, 115, 18.7999992371, 62.057142564232144, 
08/01/2017 12, 93.5, 33.9000015259, 62.22000013079715, 
08/01/2017 13, 122.800003052, 36, 79.55517222962412, 
08/01/2017 14, 173.300003052, 32.9000015259, 78.171666272475, 
08/01/2017 15, 131.399993896, 16.6000003815, 53.080000178018345, 
08/01/2017 16, 194.800003052, 50.0999984741, 99.28833344777496, 
08/01/2017 17, 167.699996948, 17.2000007629, 57.36500021619002, 
08/01/2017 18, 47.5, 16, 26.137254864564703, 
08/01/2017 19, 147.399993896, 12.1999998093, 18.743749916543756, 
08/01/2017 20, 31, 12.8999996185, 17.483018911107546, 
08/01/2017 21, 31.1000003815, 16.2999992371, 21.196774082803227, 
08/01/2017 22, 16, 13.6999998093, 14.83571427207857, 
08/01/2017 23, 18.2000007629, 13, 15.568421096135083, 
08/02/2017 00, 17.6000003815, 10.5, 12.541666682561669, 
08/02/2017 01, 11.3999996185, 7.59999990463, 9.203333298364496, 
08/02/2017 02, 10.3999996185, 5.59999990463, 7.809999982515999, 
08/02/2017 03, 14.6999998093, 6.30000019073, 9.251666649183997, 
08/02/2017 04, 12.1000003815, 6.90000009537, 9.708333349233168, 
08/02/2017 05, 17.1000003815, 8.30000019073, 12.693333371479161, 
08/02/2017 06, 35.4000015259, 10.8000001907, 22.466037660279248, 
08/02/2017 07, 49.5, 12.1999998093, 21.307142848054767, 
08/02/2017 08, 54.2000007629, 23.6000003815, 33.15166664124168, 
08/02/2017 09, 423.899993896, 15.1999998093, 54.91666636467166, 
08/02/2017 10, 179.899993896, 28.8999996185, 65.983333174395, 
