datetime, Max, Min, Average
02/23/2017 08, 128.5, 104.800003052, 117.68666687013334, 
02/23/2017 09, 119.199996948, 108.900001526, 113.62500012716669, 
02/23/2017 10, 117.400001526, 64.4000015259, 95.12833315529333, 
02/23/2017 11, 63.2999992371, 36.2999992371, 50.46166655222167, 
02/23/2017 12, 38.5, 19.7999992371, 26.610000006359996, 
02/23/2017 13, 40.0999984741, 19.6000003815, 22.791666666663325, 
02/23/2017 14, 35.7999992371, 22.1000003815, 27.24333337147834, 
02/23/2017 15, 49.7999992371, 26.5, 29.756666628521664, 
02/23/2017 16, 55, 28.2000007629, 38.74833332697166, 
02/23/2017 17, 206.199996948, 51.4000015259, 61.40833326974499, 
02/23/2017 18, 299.200012207, 45.0999984741, 53.143333498638334, 
02/23/2017 19, 113.5, 45.2999992371, 48.31166674296501, 
02/23/2017 20, 48.7000007629, 39.2999992371, 43.11166674295832, 
02/23/2017 21, 49.2999992371, 40.4000015259, 43.90333340963001, 
02/23/2017 22, 51.2999992371, 42.9000015259, 45.971666653955005, 
02/23/2017 23, 45.2999992371, 40.4000015259, 42.228333346051656, 
02/24/2017 00, 41.7000007629, 35.7000007629, 38.37333329518167, 
02/24/2017 01, 40.7000007629, 36.7000007629, 38.606666819253334, 
02/24/2017 02, 43.0999984741, 36.5999984741, 38.83166675567167, 
02/24/2017 03, 45.2000007629, 38.9000015259, 41.871666717525, 
02/24/2017 04, 48, 38.0999984741, 42.438333193454994, 
02/24/2017 05, 72.3000030518, 47.4000015259, 64.436666361485, 
02/24/2017 06, 194.100006104, 60.5999984741, 69.22166659037501, 
02/24/2017 07, 152.800003052, 81.6999969482, 95.95666631061833, 
02/24/2017 08, 159, 113.099998474, 145.7350004832333, 
02/24/2017 09, 112, 76.6999969482, 92.02666689555667, 
02/24/2017 10, 76.8000030518, 54, 61.211666615799984, 
02/24/2017 11, 59.5, 40.5999984741, 47.403333218895, 
02/24/2017 12, 46.5, 22.2999992371, 38.015000120796664, 
02/24/2017 13, 40.4000015259, 20.1000003815, 26.276666673029997, 
02/24/2017 14, 37.2999992371, 30.1000003815, 33.51999979020168, 
02/24/2017 15, 44.5999984741, 34.5, 39.369999949140016, 
02/24/2017 16, 78.5, 42.0999984741, 50.920000076298344, 
02/24/2017 17, 61.5999984741, 55.5, 58.72833328246664, 
02/24/2017 18, 76, 60.9000015259, 66.68166675567667, 
02/24/2017 19, 86.5999984741, 75.3000030518, 80.9783330281533, 
02/24/2017 20, 96.4000015259, 84, 88.84166679382501, 
02/24/2017 21, 95.3000030518, 81.6999969482, 86.31166687012, 
02/24/2017 22, 96.1999969482, 83.5, 88.09833361308168, 
02/24/2017 23, 93.3000030518, 74.3000030518, 82.541666793825, 
02/25/2017 00, 77.0999984741, 73.1999969482, 75.59666659037164, 
02/25/2017 01, 82, 72.3000030518, 76.71333338419664, 
02/25/2017 02, 76.0999984741, 69.1999969482, 73.27833366394502, 
02/25/2017 03, 72.9000015259, 65.9000015259, 68.18333346049167, 
02/25/2017 04, 82.9000015259, 72.1999969482, 76.75999972025166, 
02/25/2017 05, 82.4000015259, 73.0999984741, 77.18166656494002, 
02/25/2017 06, 102.699996948, 75, 87.24666697184999, 
02/25/2017 07, 134.100006104, 102.900001526, 122.53166681926668, 
02/25/2017 08, 140.199996948, 123.099998474, 131.10666681926665, 
02/25/2017 09, 137.300003052, 110, 120.39499956763332, 
02/25/2017 10, 126, 71.9000015259, 95.19499994912502, 
02/25/2017 11, 68.5, 50.2000007629, 55.22666689554832, 
02/25/2017 12, 57.5999984741, 47.0999984741, 49.30666669209833, 
02/25/2017 13, 48.9000015259, 42, 46.29000008901168, 
02/25/2017 14, 67.9000015259, 47.2000007629, 61.273333613083324, 
02/25/2017 15, 75.4000015259, 63.4000015259, 68.17333272297333, 
02/25/2017 16, 68.5, 59.5999984741, 64.03833312988502, 
02/25/2017 17, 80.3000030518, 56.7000007629, 67.14666690826668, 
02/25/2017 18, 59.9000015259, 54.2999992371, 56.46833337147498, 
02/25/2017 19, 60.5, 55.9000015259, 58.15833346048667, 
02/25/2017 20, 59.4000015259, 55.2999992371, 57.05666681925165, 
02/25/2017 21, 63.5, 56.0999984741, 60.02833340962166, 
02/25/2017 22, 58.2000007629, 54.7000007629, 56.378333600356655, 
02/25/2017 23, 78.9000015259, 57.9000015259, 67.339999961855, 
02/26/2017 00, 74, 70.8000030518, 72.39666671753002, 
02/26/2017 01, 76.9000015259, 71.4000015259, 74.00166689555168, 
02/26/2017 02, 79.5, 74.1999969482, 76.78666674296167, 
02/26/2017 03, 85.6999969482, 78.5, 81.55666656494, 
02/26/2017 04, 90.8000030518, 79.0999984741, 84.32333297729, 
02/26/2017 05, 79.3000030518, 71.8000030518, 74.77000033061168, 
02/26/2017 06, 87.6999969482, 74, 81.94666659037169, 
02/26/2017 07, 98, 81.8000030518, 89.10833371480834, 
02/26/2017 08, 105.099998474, 92.4000015259, 96.18666636148166, 
02/26/2017 09, 105, 86.9000015259, 95.02500025431002, 
02/26/2017 10, 91.3000030518, 65.0999984741, 79.19666659037166, 
02/26/2017 11, 73, 65.8000030518, 69.23166643778167, 
02/26/2017 12, 74.4000015259, 67, 70.51166699727835, 
02/26/2017 13, 68.4000015259, 55.7999992371, 61.68666655222834, 
02/26/2017 14, 59.2999992371, 52.7999992371, 55.748333422346676, 
02/26/2017 15, 61.4000015259, 53.9000015259, 57.314999771115005, 
02/26/2017 16, 61.5999984741, 53.2000007629, 57.38999996185, 
02/26/2017 17, 64.1999969482, 54.2999992371, 58.61666698455664, 
02/26/2017 18, 68.0999984741, 58.2000007629, 62.81333363851167, 
02/26/2017 19, 84.3000030518, 65.9000015259, 68.01666653950831, 
02/26/2017 20, 73.6999969482, 67.5, 69.80999984741001, 
02/26/2017 21, 75.6999969482, 70.5, 73.41166623432834, 
02/26/2017 22, 77.5999984741, 69.5, 72.83999964395666, 
02/26/2017 23, 75.9000015259, 67, 70.25833384196669, 
02/27/2017 00, 69.0999984741, 64.6999969482, 66.778332900995, 
02/27/2017 01, 73.1999969482, 67.9000015259, 70.78666610716999, 
02/27/2017 02, 90, 71, 82.07000033061163, 
02/27/2017 03, 79, 72.8000030518, 75.08999977111502, 
02/27/2017 04, 83.1999969482, 73, 76.85499979654665, 
02/27/2017 05, 97, 80.0999984741, 86.06999982197834, 
02/27/2017 06, 111.800003052, 96.8000030518, 103.00166664123168, 
02/27/2017 07, 145.699996948, 110.699996948, 127.3499997456667, 
02/27/2017 08, 152.100006104, 109.5, 134.733333842, 
02/27/2017 09, 140.199996948, 109.199996948, 124.00666681926668, 
02/27/2017 10, 110.599998474, 88.6999969482, 96.31999982196832, 
02/27/2017 11, 95.5999984741, 46.9000015259, 65.91833349863998, 
02/27/2017 12, 59.5999984741, 45.2999992371, 49.19833323161, 
02/27/2017 13, 62, 46.4000015259, 52.690000025431665, 
02/27/2017 14, 55.5999984741, 44.7999992371, 47.56333325704001, 
02/27/2017 15, 67.5, 46.7000007629, 50.148333358765015, 
02/27/2017 16, 61.5, 50.5999984741, 53.82833340962333, 
02/27/2017 17, 60.5, 55.0999984741, 57.78833325703836, 
02/27/2017 18, 68.3000030518, 55.2999992371, 59.25833339692335, 
02/27/2017 19, 75.5, 65.6999969482, 69.10166664123501, 
02/27/2017 20, 74.9000015259, 65.8000030518, 70.93833287556335, 
02/27/2017 21, 81.0999984741, 72.1999969482, 76.52833391826171, 
02/27/2017 22, 73.5, 66.4000015259, 68.83166681925668, 
02/27/2017 23, 70.6999969482, 64.6999969482, 66.75166638691834, 
02/28/2017 00, 70.0999984741, 64.5, 67.05999997456834, 
02/28/2017 01, 73.9000015259, 64.5, 68.09166679382501, 
02/28/2017 02, 75.4000015259, 70.0999984741, 72.48500010172664, 
02/28/2017 03, 87.9000015259, 69.9000015259, 72.31666628519163, 
02/28/2017 04, 82.6999969482, 72.4000015259, 77.739999771115, 
02/28/2017 05, 152.800003052, 76.6999969482, 83.54333318074504, 
02/28/2017 06, 112.599998474, 80.9000015259, 93.90666669210167, 
02/28/2017 07, 145.199996948, 114.300003052, 131.27666651406668, 
02/28/2017 08, 146.800003052, 115.199996948, 131.17666727706666, 
02/28/2017 09, 119.400001526, 103.599998474, 111.01166674296668, 
02/28/2017 10, 130.300003052, 82.9000015259, 108.34166692100834, 
02/28/2017 11, 85.5, 70.6999969482, 77.56166636148663, 
02/28/2017 12, 78, 49.7999992371, 58.36500015258832, 
02/28/2017 13, 96.1999969482, 52.7000007629, 58.386666679385, 
02/28/2017 14, 67.5999984741, 58.5, 61.25166638692168, 
02/28/2017 15, 68.6999969482, 57.4000015259, 62.45499992371001, 
02/28/2017 16, 72.3000030518, 62.7000007629, 66.91166693369833, 
02/28/2017 17, 79, 65.0999984741, 69.206666946415, 
02/28/2017 18, 92.1999969482, 75.0999984741, 81.62833315531167, 
02/28/2017 19, 94, 73.0999984741, 83.56833318074334, 
02/28/2017 20, 89.1999969482, 69.5, 75.55166651407669, 
02/28/2017 21, 76.1999969482, 66.5999984741, 70.44833323160665, 
02/28/2017 22, 75.0999984741, 71.5999984741, 73.55999997456836, 
02/28/2017 23, 90.1999969482, 73.5, 83.59666646321332, 
03/01/2017 00, 96.4000015259, 78, 90.81666641234999, 
03/01/2017 01, 80.6999969482, 72, 75.58999989827335, 
03/01/2017 02, 92, 81, 86.72999992370504, 
03/01/2017 03, 98.9000015259, 86.1999969482, 92.13999977111501, 
03/01/2017 04, 102.5, 89.1999969482, 95.00499966938834, 
03/01/2017 05, 97, 87.3000030518, 89.94000053406495, 
03/01/2017 06, 116, 87.4000015259, 98.6683333079, 
03/01/2017 07, 134.800003052, 109, 120.52166709903335, 
03/01/2017 08, 130, 116.199996948, 122.12931021327586, 
03/01/2017 09, 125.699996948, 112, 117.69833297726665, 
03/01/2017 10, 112, 83.4000015259, 105.35500017803669, 
03/01/2017 11, 88.6999969482, 70.8000030518, 80.8449998219783, 
03/01/2017 12, 73.9000015259, 58.7000007629, 63.811666806541666, 
03/01/2017 13, 61.2000007629, 49.9000015259, 54.153333600364995, 
03/01/2017 14, 51.2000007629, 40.5999984741, 45.03666655221999, 
03/01/2017 15, 70.8000030518, 39.5999984741, 47.77166678111332, 
03/01/2017 16, 44.2999992371, 39, 41.356666882833345, 
03/01/2017 17, 54.0999984741, 44.9000015259, 49.301666514083344, 
03/01/2017 18, 99.6999969482, 52.5, 66.643333562215, 
03/01/2017 19, 84, 69.3000030518, 76.09999961852502, 
03/01/2017 20, 83, 70.1999969482, 73.43999989827331, 
03/01/2017 21, 81.1999969482, 70.9000015259, 74.41333325703832, 
03/01/2017 22, 74.3000030518, 68.8000030518, 71.49000027974833, 
03/01/2017 23, 76.9000015259, 63.4000015259, 69.81833394369332, 
03/02/2017 00, 70, 62.9000015259, 66.42499980926502, 
03/02/2017 01, 69.6999969482, 60.5999984741, 63.778333218884995, 
03/02/2017 02, 77.5999984741, 68.6999969482, 73.609999465935, 
03/02/2017 03, 73.6999969482, 57.7000007629, 64.37833296457501, 
03/02/2017 04, 71.5999984741, 63.0999984741, 66.04833323160834, 
03/02/2017 05, 90.6999969482, 64.3000030518, 77.29166730245832, 
03/02/2017 06, 144.699996948, 91.8000030518, 116.2766665140583, 
03/02/2017 07, 156.600006104, 119, 131.13833312986668, 
03/02/2017 08, 206.199996948, 120.900001526, 140.09833221426666, 
03/02/2017 09, 126, 95.5, 115.43499972023669, 
03/02/2017 10, 122.800003052, 83.0999984741, 99.09666684469335, 
03/02/2017 11, 90.5999984741, 20.3999996185, 33.34666665395667, 
03/02/2017 12, 103, 22.2000007629, 38.85333328248001, 
03/02/2017 13, 664.5, 20.2999992371, 49.69833326340335, 
03/02/2017 14, 237.100006104, 21.2000007629, 29.550000127165, 
03/02/2017 15, 30.2000007629, 23.7999992371, 26.478333346048338, 
03/02/2017 16, 32, 23.7999992371, 27.831666533158337, 
03/02/2017 17, 37.9000015259, 26.7999992371, 30.663333384191652, 
03/02/2017 18, 32.2000007629, 19.2999992371, 23.26666676203666, 
03/02/2017 19, 51.5999984741, 19.8999996185, 38.08666680653999, 
03/02/2017 20, 55.9000015259, 44.2999992371, 50.42333316803, 
03/02/2017 21, 84.0999984741, 52.5, 67.29333356221501, 
03/02/2017 22, 72, 36.4000015259, 54.67833328247166, 
03/02/2017 23, 43.5, 34.9000015259, 38.530000114436675, 
03/03/2017 00, 48.2999992371, 39.5999984741, 44.698333422344994, 
03/03/2017 01, 60.4000015259, 47.9000015259, 56.156666819253324, 
03/03/2017 02, 56.7000007629, 48.7000007629, 52.68333333333501, 
03/03/2017 03, 51.5, 47, 49.074999554953344, 
03/03/2017 04, 63, 48.5, 52.50833339691501, 
03/03/2017 05, 63.2000007629, 57, 60.025000190733316, 
03/03/2017 06, 81.5, 58.0999984741, 70.44166673024499, 
03/03/2017 07, 195.199996948, 82.6999969482, 114.97333272294331, 
03/03/2017 08, 126.599998474, 98.1999969482, 110.631666310605, 
03/03/2017 09, 116.099998474, 57.2999992371, 78.34666665393998, 
03/03/2017 10, 72.5, 41.4000015259, 51.57166665394834, 
03/03/2017 11, 42.7999992371, 21, 31.56666682561166, 
03/03/2017 12, 30.8999996185, 17, 21.50499998728001, 
03/03/2017 13, 18.2000007629, 14.8000001907, 16.56833341915833, 
03/03/2017 14, 19.5, 14, 16.333333269768335, 
03/03/2017 15, 26.6000003815, 16.7000007629, 19.119999917351667, 
03/03/2017 16, 20.6000003815, 15.1000003815, 17.418333339693334, 
03/03/2017 17, 22.7999992371, 16.5, 19.403333314261666, 
03/03/2017 18, 33.9000015259, 20.7999992371, 26.429999891921664, 
03/03/2017 19, 53.5999984741, 35.7000007629, 45.77499993642334, 
03/03/2017 20, 75.1999969482, 48.4000015259, 65.075000381475, 
03/03/2017 21, 81.3000030518, 45.5999984741, 60.183333587650004, 
03/03/2017 22, 51.5, 42.5999984741, 46.343333435061666, 
03/03/2017 23, 66.0999984741, 50.9000015259, 55.279999923701666, 
03/04/2017 00, 65.3000030518, 52, 59.005000050861675, 
03/04/2017 01, 53.9000015259, 39.4000015259, 43.011666742965005, 
03/04/2017 02, 52.9000015259, 39.7000007629, 48.45999991099168, 
03/04/2017 03, 58.5, 47.7000007629, 52.758333269758324, 
03/04/2017 04, 52.0999984741, 40.9000015259, 46.63500022887833, 
03/04/2017 05, 57.0999984741, 46, 51.98166681926001, 
03/04/2017 06, 78.8000030518, 54.2999992371, 67.56166648864334, 
03/04/2017 07, 110.699996948, 67.0999984741, 85.413333257025, 
03/04/2017 08, 121.800003052, 91.5, 108.69333305358836, 
03/04/2017 09, 91.1999969482, 62.0999984741, 71.94166660308669, 
03/04/2017 10, 79.6999969482, 53.7999992371, 62.624999682106704, 
03/04/2017 11, 56.4000015259, 31.3999996185, 38.43333339691334, 
03/04/2017 12, 58.0999984741, 15.8999996185, 21.865000025436654, 
03/04/2017 13, 23.2000007629, 14, 16.791666666663335, 
03/04/2017 14, 33.5, 14.3999996185, 16.223333311076665, 
03/04/2017 15, 21.7999992371, 13.8999996185, 16.29166666666334, 
03/04/2017 16, 28, 16.2000007629, 17.941666634883333, 
03/04/2017 17, 29.8999996185, 18.2999992371, 23.62833318710501, 
03/04/2017 18, 49.5999984741, 27.8999996185, 37.48833344777334, 
03/04/2017 19, 69.5, 46.7999992371, 53.22666651408001, 
03/04/2017 20, 74.5, 65.3000030518, 69.58333333333333, 
03/04/2017 21, 90.8000030518, 66.3000030518, 74.77833328246999, 
03/04/2017 22, 66.4000015259, 53.7999992371, 58.56999988556834, 
03/04/2017 23, 68, 44.4000015259, 51.76833324432, 
03/05/2017 00, 49, 42.0999984741, 44.96833330790333, 
03/05/2017 01, 53.9000015259, 33.2000007629, 44.55999978382666, 
03/05/2017 02, 50.7999992371, 39.7000007629, 44.24666665395502, 
03/05/2017 03, 61.5, 40.2000007629, 53.37666683196834, 
03/05/2017 04, 68.0999984741, 46.7000007629, 57.96833311716835, 
03/05/2017 05, 72.6999969482, 58.2999992371, 62.99333305358665, 
03/05/2017 06, 100, 73.6999969482, 86.446666336055, 
03/05/2017 07, 101.699996948, 94, 97.39833361307497, 
03/05/2017 08, 183.199996948, 102.900001526, 123.6999996185, 
03/05/2017 09, 100, 68.0999984741, 85.43666661580332, 
03/05/2017 10, 70.1999969482, 45.4000015259, 59.79166653950001, 
03/05/2017 11, 42.7000007629, 23.2999992371, 29.538333257036662, 
03/05/2017 12, 35.5, 27.2999992371, 30.88333330154, 
03/05/2017 13, 32.7999992371, 22.5, 28.318333307899998, 
03/05/2017 14, 30.2000007629, 19.2000007629, 22.241666603085005, 
03/05/2017 15, 33.7000007629, 21.7999992371, 24.90166670481833, 
03/05/2017 16, 32.9000015259, 22.7000007629, 24.81333335240999, 
03/05/2017 17, 32, 22, 25.693333276111666, 
03/05/2017 18, 43, 29, 34.99000002542832, 
03/05/2017 19, 48.5999984741, 39.4000015259, 43.299999936416654, 
03/05/2017 20, 54.7000007629, 35.7000007629, 41.48833344777667, 
03/05/2017 21, 60.4000015259, 48.5, 54.10499992370668, 
03/05/2017 22, 52, 30.1000003815, 40.04500026703336, 
03/05/2017 23, 58.0999984741, 30.1000003815, 40.878333377836675, 
03/06/2017 00, 60.7999992371, 31.3999996185, 45.094999949131655, 
03/06/2017 01, 54.9000015259, 27.5, 31.22833328247334, 
03/06/2017 02, 42.5, 33.5999984741, 37.34833354950501, 
03/06/2017 03, 124.599998474, 37.2000007629, 42.83333333333332, 
03/06/2017 04, 70.1999969482, 44.0999984741, 54.79333324432667, 
03/06/2017 05, 66.9000015259, 52, 56.84333343506333, 
03/06/2017 06, 107.400001526, 58.5999984741, 80.91499983469666, 
03/06/2017 07, 132.699996948, 108, 118.86000048323334, 
03/06/2017 08, 129.199996948, 91.1999969482, 114.94166653950668, 
03/06/2017 09, 97.6999969482, 75.5, 85.24833297729002, 
03/06/2017 10, 82.5999984741, 58.0999984741, 65.33499978383165, 
03/06/2017 11, 65.6999969482, 26, 40.27333339055502, 
03/06/2017 12, 44.5999984741, 24.3999996185, 28.026666641235007, 
03/06/2017 13, 38.2000007629, 17.3999996185, 21.785000038148336, 
03/06/2017 14, 40.7000007629, 18.8999996185, 22.145000044501664, 
03/06/2017 15, 38.2999992371, 22.2000007629, 27.78333333333834, 
03/06/2017 16, 155.600006104, 23, 28.505000209818323, 
03/06/2017 17, 51.0999984741, 29, 40.864999961860015, 
03/06/2017 18, 63.2000007629, 49.7999992371, 54.59166653950164, 
03/06/2017 19, 64.5999984741, 58.4000015259, 60.884999910979985, 
03/06/2017 20, 65, 59.2000007629, 61.975000254315, 
03/06/2017 21, 75.0999984741, 64.5999984741, 68.30333340962834, 
03/06/2017 22, 71.0999984741, 60.2000007629, 65.99833316803, 
03/06/2017 23, 70.9000015259, 52.0999984741, 61.646666781111676, 
03/07/2017 00, 66.5999984741, 51.7999992371, 58.318333435055, 
03/07/2017 01, 57.7000007629, 49.5999984741, 53.12333342234332, 
03/07/2017 02, 72.9000015259, 57.7999992371, 65.41999988555999, 
03/07/2017 03, 80.5999984741, 59.4000015259, 67.34333343505831, 
03/07/2017 04, 68.4000015259, 58.5, 63.128333346051676, 
03/07/2017 05, 93.1999969482, 59, 70.76000022888502, 
03/07/2017 06, 114.599998474, 92, 103.83166643776998, 
03/07/2017 07, 134.600006104, 109.900001526, 122.83999951676668, 
03/07/2017 08, 140.300003052, 114.800003052, 129.30000012716667, 
03/07/2017 09, 138.199996948, 89.4000015259, 115.79666684470165, 
03/07/2017 10, 102.699996948, 76.9000015259, 91.64833310445, 
03/07/2017 11, 73.1999969482, 29.1000003815, 44.97000017165999, 
03/07/2017 12, 34.9000015259, 26.5, 28.866666698456662, 
03/07/2017 13, 102.699996948, 26.2000007629, 32.606666596725, 
03/07/2017 14, 38.2999992371, 27.2000007629, 30.436666742955005, 
03/07/2017 15, 44.4000015259, 31, 35.053333218895, 
03/07/2017 16, 46.5, 31.7000007629, 38.07000004450666, 
03/07/2017 17, 49.9000015259, 42, 45.243333307906695, 
03/07/2017 18, 55.2000007629, 47.4000015259, 51.70499998728501, 
03/07/2017 19, 60.7000007629, 54.2000007629, 57.89333324432, 
03/07/2017 20, 72.8000030518, 58.7999992371, 62.66333357493666, 
03/07/2017 21, 72.6999969482, 57.4000015259, 60.68500016531332, 
03/07/2017 22, 71.5999984741, 60.5, 66.79166679382332, 
03/07/2017 23, 64.4000015259, 61.0999984741, 62.34500007629167, 
03/08/2017 00, 67.5, 57.5999984741, 60.558333206176684, 
03/08/2017 01, 64.8000030518, 57.0999984741, 60.68666680653665, 
03/08/2017 02, 70.5, 62.9000015259, 64.70999991098998, 
03/08/2017 03, 75.4000015259, 64.3000030518, 67.34000015258998, 
03/08/2017 04, 76.3000030518, 64.3000030518, 68.83000043233834, 
03/08/2017 05, 78, 62, 70.52166652679333, 
03/08/2017 06, 128, 79.5, 94.4999997456833, 
03/08/2017 07, 163.100006104, 100.400001526, 118.24833348593333, 
03/08/2017 08, 138.899993896, 109.5, 125.3483327229333, 
03/08/2017 09, 127.199996948, 72, 107.52333335876833, 
03/08/2017 10, 73, 52.5999984741, 62.99499988556335, 
03/08/2017 11, 52.5, 38.0999984741, 45.83333352407167, 
03/08/2017 12, 38.7000007629, 31.2999992371, 34.929999923705005, 
03/08/2017 13, 34.2999992371, 27.7999992371, 31.296666495011674, 
03/08/2017 14, 40.5, 26.8999996185, 33.090000089003325, 
03/08/2017 15, 42.4000015259, 35.9000015259, 38.65999997456832, 
03/08/2017 16, 51, 36.9000015259, 41.203333091736674, 
03/08/2017 17, 58.7999992371, 46.0999984741, 48.33166656494335, 
03/08/2017 18, 53.0999984741, 46.5999984741, 49.77833321889667, 
03/08/2017 19, 85.9000015259, 50.9000015259, 68.156666310625, 
03/08/2017 20, 59.4000015259, 54.7999992371, 57.22833315530832, 
03/08/2017 21, 77, 57.9000015259, 64.38000005086667, 
03/08/2017 22, 82.6999969482, 68.5999984741, 75.24833285013167, 
03/08/2017 23, 76.8000030518, 55.9000015259, 60.72000007630001, 
03/09/2017 00, 84.9000015259, 57.0999984741, 66.29500001271167, 
03/09/2017 01, 90.6999969482, 73, 83.38833338419668, 
03/09/2017 02, 72.1999969482, 60.5, 63.96499989827168, 
03/09/2017 03, 99.5999984741, 61.2000007629, 80.520000076295, 
03/09/2017 04, 84.9000015259, 65.5, 70.20666681925667, 
03/09/2017 05, 90.5999984741, 74.9000015259, 79.72166684468829, 
03/09/2017 06, 103.300003052, 80.9000015259, 95.4883333841867, 
03/09/2017 07, 106.900001526, 86.5999984741, 93.93333307902331, 
03/09/2017 08, 116.300003052, 98.5999984741, 107.61500015260162, 
03/09/2017 09, 119.400001526, 94.5999984741, 108.12666676839498, 
03/09/2017 10, 276.600006104, 67, 106.41000010172833, 
03/09/2017 11, 70.9000015259, 40.9000015259, 49.05166695912499, 
03/09/2017 12, 46.4000015259, 21.2000007629, 29.889999993645, 
03/09/2017 13, 27.7000007629, 17.7999992371, 22.25666669209833, 
03/09/2017 14, 37.5, 14.8000001907, 18.01500005721833, 
03/09/2017 15, 35.7999992371, 15.6999998093, 26.879999828341674, 
03/09/2017 16, 46.4000015259, 32.7999992371, 39.788333384199994, 
03/09/2017 17, 54.7000007629, 44.5999984741, 49.69166660308835, 
03/09/2017 18, 59, 52.2999992371, 55.32833334605165, 
03/09/2017 19, 90.5, 52.7999992371, 55.75499973297335, 
03/09/2017 20, 61.7000007629, 52, 54.80500005086499, 
03/09/2017 21, 62.0999984741, 56.4000015259, 59.51333325704333, 
03/09/2017 22, 78.8000030518, 59, 70.25499986012501, 
03/09/2017 23, 65.9000015259, 51.2999992371, 59.31833330790168, 
03/10/2017 00, 58.9000015259, 50.4000015259, 53.680000114438336, 
03/10/2017 01, 72.5999984741, 50, 56.57833334604332, 
03/10/2017 02, 67.1999969482, 57.2000007629, 60.89833316802333, 
03/10/2017 03, 73.3000030518, 67.0999984741, 70.04833297728997, 
03/10/2017 04, 74.4000015259, 60.7000007629, 65.35999965667166, 
03/10/2017 05, 79.5999984741, 68.3000030518, 72.61666717530001, 
03/10/2017 06, 79.1999969482, 68.5999984741, 73.075, 
03/10/2017 07, 124, 70.3000030518, 88.80666694641668, 
03/10/2017 08, 116, 101.5, 106.3316670736, 
03/10/2017 09, 141.899993896, 108.5, 127.89333305356664, 
03/10/2017 10, 123.800003052, 31.2999992371, 77.87333335877, 
03/10/2017 11, 34.0999984741, 23.3999996185, 28.73166656494168, 
03/10/2017 12, 40, 21.3999996185, 23.731666692093334, 
03/10/2017 13, 27.5, 22.3999996185, 24.53500003814499, 
03/10/2017 14, 28.1000003815, 21.7000007629, 23.868333371476663, 
03/10/2017 15, 28.7999992371, 20.6000003815, 22.224999936428333, 
03/10/2017 16, 24.7999992371, 20.2999992371, 22.236666647589992, 
03/10/2017 17, 24.7999992371, 17.7000007629, 21.196610305261018, 
03/10/2017 18, 27.8999996185, 18.8999996185, 21.861666647586674, 
03/10/2017 19, 26.1000003815, 16.3999996185, 19.439999930066662, 
03/10/2017 20, 19.5, 11.3000001907, 15.325000047681668, 
03/10/2017 21, 14.6999998093, 11.1999998093, 12.66499997775, 
03/10/2017 22, 16.3999996185, 11.1999998093, 13.139999977749998, 
03/10/2017 23, 12.8999996185, 11.1000003815, 12.203333314261673, 
03/11/2017 00, 17, 12.1999998093, 13.858333269748336, 
03/11/2017 01, 22.1000003815, 16.8999996185, 19.706666692096665, 
03/11/2017 02, 24.7999992371, 20.6000003815, 22.371666653955003, 
03/11/2017 03, 24.8999996185, 16.8999996185, 19.803333377833336, 
03/11/2017 04, 17.8999996185, 9.19999980927, 12.814999961854674, 
03/11/2017 05, 17.3999996185, 9.60000038147, 12.956666707990667, 
03/11/2017 06, 14.3000001907, 8.39999961853, 11.349999984102, 
03/11/2017 07, 17.1000003815, 14.8000001907, 15.518333323791664, 
03/11/2017 08, 30.8999996185, 17.5, 26.57000001271, 
03/11/2017 09, 31.7999992371, 28.1000003815, 29.420000076286666, 
03/11/2017 10, 34.7000007629, 26.8999996185, 31.36166658401834, 
03/11/2017 11, 33.4000015259, 8, 18.65166662534616, 
03/11/2017 12, 15, 8.5, 11.153333346049498, 
03/11/2017 13, 18.7000007629, 8.80000019073, 13.550000063580333, 
03/11/2017 14, 17.2999992371, 12.1999998093, 14.838333352408336, 
03/11/2017 15, 14.1000003815, 11.3999996185, 12.570000012716669, 
03/11/2017 16, 16.2000007629, 12.1000003815, 14.36333330472, 
03/11/2017 17, 26.2999992371, 10.8999996185, 18.208333222078338, 
03/11/2017 18, 22.2999992371, 10.3999996185, 16.091666587193334, 
03/11/2017 19, 22.7000007629, 14.1000003815, 18.135000117616666, 
03/11/2017 20, 21.7999992371, 15.3000001907, 18.706666676208332, 
03/11/2017 21, 22.7000007629, 19.8999996185, 21.123333390551654, 
03/11/2017 22, 22.6000003815, 19.8999996185, 21.33500006994166, 
03/11/2017 23, 30.8999996185, 21.3999996185, 24.441666666660005, 
03/12/2017 00, 30.2000007629, 22.1000003815, 25.666666698455003, 
03/12/2017 01, 27.7000007629, 6.90000009537, 14.28833346367067, 
03/12/2017 02, 7.59999990463, 5.59999990463, 6.421666669845831, 
03/12/2017 03, 7.80000019073, 6.19999980927, 6.991666666667165, 
03/12/2017 04, 10.1000003815, 6.69999980927, 8.286666647594, 
03/12/2017 05, 17.6000003815, 8.5, 12.864999993644336, 
03/12/2017 06, 32.2999992371, 18.2999992371, 25.30166654587334, 
03/12/2017 07, 38.7000007629, 30, 32.18666658401333, 
03/12/2017 08, 46.9000015259, 38.0999984741, 42.33000005085666, 
03/12/2017 09, 38.7999992371, 25.8999996185, 30.090000120793334, 
03/12/2017 10, 31.1000003815, 21.7000007629, 26.983333396908332, 
